,mslGLB_cluster1,mslGLB_cluster2,mslGLB_cluster3,mslGLB_cluster4,mslGLB_cluster5,mslGLB_cluster6,mslGLB_cluster7,mslGLB_cluster8,mslGLB_cluster9,mslGLB_cluster10,mslGLB_cluster11,mslGLB_cluster12
2013-08-01,126577.94965710724,103602.36860795454,101566.35101010102,104705.93104005167,115205.80325704227,142743.74259478675,107366.3856546573,147048.4112079327,102963.46138535033,122992.08396084337,108630.09314903847,131957.06954656861
2013-09-01,126542.20308603492,103567.10404829544,102276.48358585859,104723.88162144703,115047.01584507043,143087.12233412324,107309.62351713532,146828.04236778847,102930.62699044586,122936.3328313253,108559.24646100428,132181.59722222222
2013-10-01,126785.73293329177,103518.0557528409,102951.15214646465,104846.00290697675,115122.33054577465,143698.27458530807,107351.8892794376,146892.6006610577,102964.34912420383,122740.81325301205,108461.94411057694,132624.99234068627
2013-11-01,127020.85995947632,103366.36274857954,103348.99779040404,104917.78100775194,114943.7059859155,144080.4798578199,107125.03020650263,146889.94140625,102873.27129777071,122777.59789156627,108170.34087873933,132822.163500817
2013-12-01,127098.9148223192,103385.41370738635,103627.91193181818,104894.61401808786,114857.11707746479,144401.369964455,107004.28932337434,147342.92367788462,102879.5143312102,122188.59186746989,108038.4264823718,133166.31689133987
2014-01-01,126927.3281639651,103384.8037997159,103536.97916666667,104935.38032945736,114848.93705985916,144557.75696090047,106990.17327548329,147419.4073016827,102926.01413216561,121720.56664156627,108008.48858173078,133124.8238357843
2014-02-01,127064.46384039901,103305.63032670454,103409.61963383839,104966.25282622738,114777.58362676056,144161.96682464457,106938.44601274164,147358.3759014423,102859.82484076434,122110.65512048194,107976.4640090812,132876.57526552287
2014-03-01,127065.5548628429,103395.99343039772,102885.17203282828,105108.61999354005,114946.22799295775,143985.2821386256,107141.50922671352,147222.85907451922,102936.73964968153,122551.34600903615,108175.98157051283,132647.21711601308
2014-04-01,126975.2824968828,103421.37517755681,102530.2004419192,105015.48166989663,114977.45158450704,143644.22763625594,107233.97407732863,147078.47055288462,102891.00816082803,123064.29781626507,108332.38681891026,132437.25234885621
2014-05-01,126533.16513403991,103501.9620028409,101996.8355429293,104923.4455749354,114684.40580985916,143233.82331161137,107269.100120826,147243.5359074519,102928.83061305733,122841.7545180723,108502.4622729701,132222.81964869282
2014-06-01,126705.29730361597,103554.81445312499,101608.648989899,104901.7159237726,115026.6835387324,142645.39395734598,107427.87922891036,147324.64317908653,102853.47531847135,123074.70820783133,108651.90638354702,131915.0199142157
2014-07-01,126517.78756234415,103695.60635653409,101510.06944444445,104836.94282945736,115275.43133802818,142622.1712085308,107541.9252526362,147407.43314302884,102949.43073248408,122952.87085843374,108763.2562099359,131984.32904411765
2014-08-01,126490.31717581049,103661.45685369318,101769.12089646465,104907.55006459948,114960.64260563381,142824.80376184834,107560.87434094903,147046.10501802884,103003.60469745223,122871.53614457832,108713.85717147436,132009.37244689543
2014-09-01,126578.89261221945,103585.22283380681,102190.83806818182,104748.5828488372,115179.12191901408,143167.30598341234,107457.84957161687,146769.3134014423,102981.6819267516,122506.52296686747,108549.2905315171,132210.5366625817
2014-10-01,126800.74423316709,103514.9112215909,102897.37215909091,104844.42829457363,115145.44014084508,143822.30820497632,107364.77784490334,146710.49053485575,102969.72332802549,122578.41679216867,108420.19397702992,132651.3046364379
2014-11-01,126916.52899002495,103435.11896306818,103293.46590909091,104911.84189276486,115045.81866197183,144147.46001184834,107201.02839411247,147028.95883413462,102934.4715366242,122468.41114457832,108271.32244925214,132885.6694240196
2014-12-01,127175.3915991272,103401.75159801135,103858.43592171717,104995.53052325582,115022.81470070423,144451.35885663508,107068.85709578206,147062.70658052884,102904.35210987262,122289.97552710844,108105.04139957266,133163.64634395426
2015-01-01,127101.27805486285,103416.62464488635,103603.38541666667,104967.18951873385,114735.36091549296,144554.3357523697,106909.16767355008,147585.26517427884,102970.76930732485,121267.49811746989,107983.48190438034,133295.29718137256
2015-02-01,127028.58478802993,103395.31782670454,103252.5726010101,104986.82170542635,114907.04225352113,144208.2234893365,107026.10665641476,147215.34329927884,102956.05792197453,121233.1795933735,108063.43983707266,132839.945874183
2015-03-01,127046.11323254365,103399.52503551135,102994.00252525252,105057.63485142119,114785.1122359155,144075.64425355452,107098.08463312828,147403.0048076923,102959.63176751592,122777.60730421687,108175.94818376069,132841.3654003268
2015-04-01,126911.24337593517,103426.71075994318,102501.27840909091,105095.03593346252,114787.9159330986,143648.2893957346,107236.69540861159,147285.3290264423,102917.74482484077,123418.85353915663,108362.02757745727,132563.03870506535
2015-05-01,127017.62390897756,103516.19939630681,101946.930239899,105011.21810400517,114985.69762323944,143213.65521327016,107414.40300966607,147321.73978365384,102937.80055732485,123095.55722891567,108558.78238514958,132226.01868872548
2015-06-01,126822.5861128429,103587.75390624999,101602.55681818182,104970.92215762274,115109.14392605635,142730.235485782,107536.08990553602,147358.54867788462,102892.91799363057,122819.15474397592,108649.74793002137,132016.63858251635
2015-07-01,126861.29013403991,103635.99609374999,101502.67518939394,104931.65374677003,115351.30501760564,142665.351007109,107582.75346001757,147180.24338942306,102976.80931528663,122989.65549698795,108747.02690972223,131967.15941584966
2015-08-01,126776.27221009976,103578.10724431818,101775.00789141415,104788.98982558139,115178.4639084507,142895.28287914692,107492.85890817223,146977.53155048075,102965.8509156051,122778.21912650602,108631.0747195513,132036.00388071896
2015-09-01,126596.48729738155,103531.09374999999,102402.98295454546,104720.09447674418,115103.86883802818,143283.7307464455,107414.47852592266,146702.72686298075,102976.30473726115,122689.4484186747,108560.99258814103,132239.99183006535
2015-10-01,126761.02322319202,103520.6241122159,102941.28787878787,104857.22908591731,115041.06073943662,143837.74807464457,107424.34918717046,146741.8231670673,103017.60151273885,122385.0903614458,108523.6077724359,132613.6412377451
2015-11-01,127140.28405548629,103375.64897017044,103225.02367424243,104973.6312984496,114984.42561619719,144100.3776658768,107158.61571836555,147203.1963641827,102900.34733280256,123323.21159638555,108253.9797008547,132957.78441584966
2015-12-01,127094.28576995013,103410.31693892044,103731.68402777778,105026.06387273902,114820.40933098592,144553.1027843602,107066.30601933216,147373.7116887019,102976.03702229299,122629.13215361447,108120.3826121795,133380.51470588235
2016-01-01,127177.4801278055,103438.03089488635,103685.10101010102,105115.68354328164,114761.36663732395,144511.37811018957,107000.85539323374,147008.94305889422,103071.43511146498,121359.7232680723,108074.72455929487,133217.58578431373
2016-02-01,127150.35263403991,103361.26686789772,103670.32828282828,105125.18370478036,114827.2139084507,144462.59997037915,106997.988521529,147614.7273137019,102987.3039410828,121933.62198795182,108039.77363782052,133177.89522058822
2016-03-01,127096.54184850375,103456.24467329544,102871.80397727274,105191.5112241602,114971.78036971831,143966.2877665877,107183.68986159928,147225.63852163462,103019.01871019109,122188.00828313254,108264.32625534189,132643.16023284313
2016-04-01,126852.06904613467,103415.08522727272,102238.87310606061,105124.92328811368,114893.87984154931,143546.7157879147,107253.99275043936,147016.4287860577,102935.26970541402,122881.07115963857,108332.28498931625,132358.16482843136
2016-05-01,126488.32216334165,103562.40855823863,102036.8134469697,104884.5082364341,114774.12632042254,143135.84493483414,107347.28278778557,147343.59975961538,102939.93929140127,123184.7326807229,108602.82451923078,132245.39164624183
2016-06-01,126891.34390586035,103670.9268465909,101655.11363636363,104987.96027131783,115272.55061619719,142815.45097748816,107506.36670694199,147374.89107572116,102982.72392515924,123403.28501506025,108745.16225961539,132077.8467116013
2016-07-01,126740.39510598504,103644.93607954544,101469.68907828283,104772.7571866925,115238.56294014085,142649.20023696683,107504.63669815465,147360.48677884616,102963.1578423567,123488.94954819277,108719.59635416667,131966.03860294117
2016-08-01,126582.32153990025,103618.45880681818,101672.98768939394,104743.6571382429,115180.79445422535,142765.00666469196,107482.92783391915,147081.5166766827,102932.22133757963,123219.29593373495,108672.95840010684,131949.16513480392
2016-09-01,126962.17269326684,103607.10138494318,102206.45517676767,104869.78762919897,115352.8125,143122.15639810427,107414.21627855887,147130.04056490384,102976.25,123049.08697289157,108619.92521367522,132288.46252042483
2016-10-01,126737.10450436409,103453.14275568181,102861.64772727274,104758.88242894056,115026.474471831,143634.51940165876,107238.02998681898,146707.90264423075,102918.26731687899,122878.69917168675,108379.4153979701,132583.99203431373
2016-11-01,126823.7258416459,103396.54563210226,103358.5542929293,104811.21810400517,114934.81954225352,144181.7868779621,107117.84517794376,146823.86568509616,102908.3777866242,122861.09751506025,108237.83219818377,132949.78043300653
2016-12-01,127026.20402119702,103378.43217329544,103530.8869949495,104953.47424095607,114794.68529929579,144356.5869372038,106991.55728251317,147224.8309795673,102898.76592356688,123148.10805722892,108075.74452457266,133197.59497549018
2017-01-01,126912.92666770575,103399.58718039772,103642.04545454546,104904.86514857881,114827.1522887324,144414.64751184834,106949.82425307557,146986.3994891827,102942.44227707006,122020.6419427711,108004.4671474359,133106.59722222222
2017-02-01,127013.0805798005,103396.05024857954,103453.85101010102,105009.21753875968,114884.07130281691,144401.32183056872,107002.2503844464,147102.81700721153,103001.95163216561,121827.95557228917,108023.046875,133039.72375408496
2017-03-01,127184.83283977557,103391.62819602272,102974.50284090909,105024.11579457363,114973.21082746479,143865.73607819906,107078.73050307557,147340.56114783653,102946.29378980891,122047.68448795182,108140.03238514958,132659.7758374183
2017-04-01,126967.73301122195,103415.8975497159,102408.67266414141,105063.55377906977,114932.08406690141,143578.74333530807,107311.41668497364,146845.83834134616,102922.43929140127,122691.72628012049,108352.37045940172,132465.82414215687
2017-05-01,126710.01597568579,103529.30664062499,102133.7436868687,105037.71398578811,114983.61575704227,143222.78954383888,107455.74747363795,147075.81505408653,102928.31707802549,123136.39871987952,108557.98611111112,132262.06086601308
2017-06-01,126886.70121571072,103595.64275568181,101695.29671717172,105003.64583333333,115183.49251760564,142702.39928909953,107506.16349956063,147261.22295673075,102958.61166401274,122941.85805722892,108644.27584134616,131993.11172385621
2017-07-01,126849.29083541148,103715.1553622159,101555.96590909091,104834.88170219638,115288.76980633804,142625.42579976303,107585.69035588752,147440.51607572116,102993.53702229299,123408.45256024097,108808.62880608975,131980.1291870915
2017-08-01,126866.53288653368,103610.59126420454,101714.00726010102,104790.02139857881,115373.32746478874,142720.40876777252,107513.03822495605,147068.25420673075,102955.06568471338,123067.20632530122,108645.20399305556,131960.5877246732
2017-09-01,126824.0512001247,103598.5147372159,102213.336489899,104753.9587370801,115303.13160211268,143213.04058056872,107482.51180799647,146993.91526442306,102992.82842356688,122638.72364457832,108619.7248931624,132257.81505310457
2017-10-01,126997.46532107232,103449.42471590909,102995.11521464646,104864.55910852713,115200.0264084507,143607.52369668247,107311.86017135324,146990.64002403847,102879.67655254778,123095.75489457832,108369.77664262822,132605.23897058822
2017-11-01,126868.64284600999,103375.76171874999,103322.67992424243,104949.35602390181,114933.63556338029,144060.43764810427,107153.24170694199,146728.23016826922,102828.55991242039,122957.96310240965,108190.97889957266,132892.8742851307
2017-12-01,127083.64245635911,103380.19797585226,103778.3538510101,104936.95494186046,114939.66109154931,144487.37781398106,106995.48824692442,147164.68975360575,102898.9390923567,122466.72628012049,108064.5232371795,133222.61029411765
2018-01-01,127171.49898690774,103351.91051136363,103569.23926767676,104953.55499031008,114840.82966549296,144283.73815165876,106945.36055579963,147535.1862980769,102860.4050557325,122041.3874246988,107961.94411057694,133085.3298611111
2018-02-01,127061.26091022445,103362.86487926135,103404.97159090909,104985.49337855297,114781.161971831,144211.78539691944,106965.2227043058,147423.29852764422,102923.73606687899,122657.21950301205,108005.24505876069,132787.26766748365
2018-03-01,127077.03202930176,103343.29634232954,102698.69791666667,105045.11870155038,114914.86575704227,143862.82953199052,107017.83144771529,146860.39287860575,102832.69904458598,123021.36671686747,108099.96995192308,132587.24979575165
2018-04-01,126790.23340087282,103450.10031960226,102482.22853535354,105018.1019864341,114856.6395246479,143539.36241113744,107238.4913224956,147445.27869591347,102884.4675557325,123101.21423192772,108333.84248130342,132441.592626634
2018-05-01,126626.77291147133,103548.85209517044,102059.70643939394,104998.04384689922,114814.94278169014,143189.14025473935,107402.91904657293,147516.1884014423,102917.86425159236,123236.63403614459,108568.41780181625,132153.6994485294
2018-06-01,126601.50405236908,103656.59446022726,101596.36994949495,104923.13065245478,114985.45554577465,142651.84389810427,107446.08139279437,147364.27659254806,102974.31628184713,122879.87575301205,108706.89770299145,131940.63265931373
2018-07-01,126584.23472568579,103656.34943181818,101395.33617424243,104839.91844315245,115206.25,142499.50755331755,107597.93085456941,147510.48302283653,102917.24820859873,123631.50414156627,108781.27504006411,131911.86427696078
2018-08-01,126807.24750623442,103666.22159090909,101612.16856060606,104819.02454780361,115326.1883802817,142659.31946090047,107440.9311840949,147175.7098858173,102966.47790605096,123188.04593373495,108691.89536591881,131964.7722630719
2018-09-01,126949.79348503741,103502.60298295454,102393.30018939394,104819.04271640826,115231.36883802818,143286.67431872038,107399.45079086116,146784.72806490384,102936.76154458598,122643.26995481928,108524.91486378206,132282.76399101308
2018-10-01,126833.76519638405,103494.07936789772,103040.03314393939,104893.69549418605,115085.40052816902,143896.93424170616,107356.18546792617,146781.93359375,102990.75935509555,122501.28012048194,108424.82305021369,132662.1910743464
2018-11-01,127063.51309226934,103418.80415482954,103383.4438131313,104882.7680878553,115117.40757042254,144205.09108412324,107166.56140158171,147051.49864783653,102952.22830414014,122601.01656626507,108237.97409188034,132940.2752246732
2018-12-01,127059.98285536161,103438.86097301135,103850.4577020202,105014.42587209302,114888.79621478874,144420.29768957346,107043.59896748682,147250.05634014422,102919.39988057326,122616.59450301205,108122.66459668805,133196.23161764705
2019-01-01,127148.06733167083,103441.95667613635,103739.25978535354,104970.97464470284,114964.3661971831,144555.82420023697,107030.603306239,147161.2079326923,102976.71675955414,121838.31890060242,108059.50520833334,133117.42493872548
2019-02-01,127007.55727867832,103400.75461647726,103331.68402777778,105068.06363049096,114649.86135563381,144332.62736966825,106947.16882688928,147184.04447115384,103013.32105891721,123268.10052710844,108039.12259615386,133000.83741830065
2019-03-01,127291.98877805487,103418.37269176135,102780.45296717172,105170.62944121446,114925.5633802817,144006.00933056872,107156.28569859402,147369.57632211538,102975.24283439491,122705.19578313254,108201.89135950855,132753.15053104574
2019-04-01,126870.85801122195,103442.98117897726,102321.54356060606,105072.98732235142,114877.79049295775,143612.20008886256,107290.28311731106,147292.8523137019,102926.34056528663,122688.30948795182,108330.8577056624,132437.3238357843
2019-05-01,126711.02711970075,103506.49946732954,102155.30303030302,105006.33276808786,114850.13204225352,143264.9363151659,107393.84611159928,147022.64122596153,102935.26970541402,122698.8045933735,108545.00868055556,132176.7182393791
2019-06-01,126783.87235037408,103619.71946022726,101644.1130050505,104935.15019379844,115202.43177816902,142753.94327606636,107547.38027240772,147316.40249399038,102919.3083200637,122834.01731927712,108665.90211004273,132013.8480392157
2019-07-01,126782.96836034913,103642.52130681818,101426.9255050505,104916.05499031008,115070.46875,142555.39099526068,107474.3821397188,147259.90835336538,102957.06807324842,123005.20519578314,108725.52584134616,131898.6621732026
2019-08-01,126561.8278522444,103703.10546874999,101656.69981060606,104761.07679263565,115200.43794014085,142719.8681872038,107560.69035588752,147073.88446514422,102982.92296974522,122624.77409638555,108786.73043536325,131963.2404003268
2019-09-01,126708.45152743143,103622.83913352272,102394.09722222222,104813.74354005167,115233.22183098592,143176.01451421803,107491.16871704745,146894.40354567306,103055.58917197453,122917.30045180724,108650.78625801283,132274.29789624183
2019-10-01,126845.83852867832,103482.56036931818,102953.98516414141,104815.66335594315,115022.04665492958,143786.99644549764,107278.9474406854,146753.06490384616,102956.5157245223,122747.40210843374,108412.11104433761,132585.1766748366
2019-11-01,126857.1559382793,103383.44815340909,103392.44791666667,104858.91069121446,114790.37852112677,144109.77117890996,107070.18343585236,147026.84420072116,102899.03861464969,122414.26957831327,108201.68436164531,132821.26480800653
2019-12-01,126859.70425498753,103385.41637073863,103629.57702020202,104957.31387273902,114832.23371478874,144381.79058056872,107030.53190905096,147134.63416466347,102940.2756767516,122737.38704819277,108102.0499465812,133081.3623366013
2020-01-01,127242.56935785536,103424.56498579544,103537.98137626263,105012.82501614987,114865.14084507043,144477.61774289102,106974.00181239015,147345.7782451923,102973.90425955414,122563.6201054217,108044.9452457265,133226.71568627452
2020-02-01,127311.40702930176,103407.04367897726,103424.73958333333,105149.88291343668,114925.35871478874,144439.3994372038,107065.18151362038,147596.35667067306,102995.76731687899,123050.15060240965,108081.40024038462,133198.16176470587
2020-03-01,127133.96002182046,103423.91246448863,102831.43150252526,105120.04400839793,114806.34903169014,143935.8523400474,107148.0997363796,147375.5145733173,102974.79796974522,123466.05798192772,108194.83673878206,132615.01225490196
2020-04-01,126727.9788809227,103503.73046874999,102762.2711489899,104996.46317829457,114855.63820422535,143740.99896327016,107192.2547781195,147070.70688100962,102990.23487261147,122615.35203313254,108381.28505608975,132527.67310049018
2020-05-01,126734.1256234414,103601.58291903409,102009.71433080808,105055.88460917312,115016.0497359155,143267.40225118483,107365.39845123023,147265.59119591347,102971.99044585988,122887.27409638555,108576.7094017094,132317.34579248365
2020-06-01,126638.02602867832,103610.15358664772,101596.61458333333,105001.85319767441,115078.19542253522,142741.20260663508,107527.92179261862,147374.26006610575,102951.53264331211,123014.53313253012,108652.96140491453,132012.1834150327
2020-07-01,126561.63302680799,103589.73366477272,101566.13005050505,104913.39026162791,115035.76144366198,142610.18216824645,107515.54948374341,147211.42578125,102909.49940286625,123245.2936746988,108690.44304220086,131906.88316993465
2020-08-01,126817.10956982545,103605.9366122159,101632.17329545454,104815.5604005168,115291.26980633804,142610.4598637441,107422.64801186291,146977.25360576922,102949.14112261147,123177.6826054217,108626.67768429487,131925.78380310457
2020-09-01,126646.40741895263,103577.66956676135,102294.44444444445,104848.05797803617,115245.54137323944,143106.60545023697,107503.65635984181,146849.27509014422,102965.47969745223,122667.96875,108587.36979166667,132212.91615604574
2020-10-01,126887.67144638405,103487.73881392044,103157.00757575758,104961.06064276486,115177.42737676056,143588.02577014218,107386.39334358522,147001.77283653847,102905.78025477707,122735.60805722892,108415.14423076923,132588.67442810457
2020-11-01,127022.36596009976,103482.44229403409,103548.83207070707,104986.14542958656,115016.50528169014,144225.93675947867,107220.60083479788,147209.36748798075,102983.81468949045,123235.00564759037,108315.15090811967,133039.83864379083
2020-12-01,127175.24742830424,103428.30433238635,103951.30997474748,105004.51590762274,115071.62411971831,144385.6709123223,107082.31958479788,147229.638671875,102931.2629378981,122186.75640060242,108108.85583600428,133050.53359885621
2021-01-01,127086.21610037408,103374.18146306818,103677.45422979798,105016.93919573643,114839.29357394367,144381.12040876778,106965.84742970123,146992.9950420673,102898.34394904459,122527.09902108434,108009.89082532052,133055.86192810457
2021-02-01,127112.45324189527,103372.37393465909,103131.12373737374,105039.78924418605,114850.84507042254,144268.62781398106,106918.09781414762,147424.70703125,102928.7330812102,122713.49774096387,108001.37386485044,132973.92514297387
2021-03-01,126955.94022755612,103395.27876420454,102799.78693181818,105122.01227390181,114622.94014084508,143876.0663507109,107045.63378734622,147445.98482572116,102922.05015923567,123730.0263554217,108178.35202991453,132697.53880718953
2021-04-01,126910.55564214464,103423.91779119318,102712.22380050505,104963.71124031008,114887.06205985916,143663.19238744077,107233.04454086116,146841.11703725962,102916.20222929936,123101.28953313254,108370.99025106839,132479.6160130719
2021-05-01,126870.64759975063,103545.24769176135,101971.18055555556,105042.78100775194,114912.46919014085,143146.5787914692,107309.38323813707,147439.79867788462,102893.21158439491,123073.08923192772,108510.53518963676,132214.17228349674
2021-06-01,126834.4081203242,103647.83025568181,101637.92613636363,105002.4002745478,115073.10519366198,142838.75148104265,107468.96831063268,147460.80603966347,103020.86982484077,122937.0858433735,108696.4593349359,132052.75735294117
2021-07-01,126804.05042082295,103691.78444602272,101444.71275252526,104856.82332041343,115407.1786971831,142609.62307464457,107509.90224077328,147443.99038461538,102950.2358678344,123617.84638554217,108758.09461805556,131938.094873366
2021-08-01,126731.04153678304,103672.09428267044,101767.22695707071,104903.1855620155,115276.25440140846,142879.08027251187,107588.90048330404,147104.931640625,103044.08140923567,123162.27409638555,108736.13948985044,132045.98907271243
2021-09-01,126931.79745947632,103600.4190340909,102188.19444444445,104961.04045542635,115304.52904929579,143046.1789099526,107538.06156634446,146981.85096153847,102976.4560111465,123208.88554216867,108612.36478365386,132258.0805759804
2021-10-01,126926.65991271821,103500.10120738635,103150.01578282828,104901.13856589147,115254.17693661973,143635.96341824645,107294.94864894552,146891.0945012019,102951.67296974522,123139.67432228917,108399.83306623933,132621.99499591504
2021-11-01,127098.28163965089,103439.23650568181,103388.32070707071,105003.825500646,115006.75836267606,144012.68513033175,107146.10198813707,146847.80649038462,102906.6819267516,122428.62387048194,108242.51802884616,132849.72426470587
2021-12-01,127093.28631546136,103392.63760653409,103766.35890151515,104948.24975775194,115005.06382042254,144472.65995260666,107086.88625878734,147020.34630408653,102952.8353901274,123209.95858433735,108139.84541933761,133071.60181781044
