,sstGLB_cluster1,sstGLB_cluster2,sstGLB_cluster3,sstGLB_cluster4,sstGLB_cluster5,sstGLB_cluster6,sstGLB_cluster7,sstGLB_cluster8,sstGLB_cluster9,sstGLB_cluster10,sstGLB_cluster11,sstGLB_cluster12,sstGLB_cluster13,sstGLB_cluster14,sstGLB_cluster15,sstGLB_cluster16,sstGLB_cluster17,sstGLB_cluster18
2014-01-01,298.38538,289.86877,297.21838,290.74988,298.84665,301.41098,293.27222,293.0973,288.0601,297.1874,295.73907,301.19507,295.3083,282.15482,300.0651,289.3925,300.01462,290.7049
2014-02-01,297.8586,288.87872,298.60178,291.489,299.94315,301.62787,292.95236,293.61707,287.08304,297.89758,295.53717,301.49695,296.49222,281.0958,300.12906,290.2481,300.30347,289.78333
2014-03-01,298.15048,288.97168,297.33734,291.43106,300.15656,302.0102,293.04132,293.43863,286.61728,298.03253,295.58514,302.0352,295.52267,281.01083,300.4894,289.68985,300.59985,289.51892
2014-04-01,298.3404,289.3765,296.3343,291.1667,299.8042,302.31305,292.56305,293.16675,285.92258,297.4468,295.4587,302.45248,294.68607,284.08743,300.95468,288.9487,300.9017,290.4975
2014-05-01,298.75818,291.21616,295.11588,289.26505,299.03156,302.06616,294.29922,291.92932,286.9831,296.92053,296.44174,302.80432,293.35117,287.8392,301.72534,287.8552,300.36496,292.47906
2014-06-01,299.95065,292.4496,293.39514,288.20053,298.03754,300.84622,296.5582,290.8968,289.86777,295.59213,298.15097,302.64392,292.0163,293.85394,302.477,286.9851,299.52884,295.60513
2014-07-01,300.6708,294.39618,291.8199,287.36893,296.77512,299.48135,298.83365,289.8473,292.24768,294.77103,299.75574,302.34454,291.0787,296.979,301.82028,285.82214,298.54578,298.20694
2014-08-01,301.38647,296.64215,291.38907,286.7307,296.06793,298.98657,300.07358,288.82974,295.10086,294.3597,301.1626,301.90076,290.6624,297.4538,301.87827,285.14795,298.071,299.144
2014-09-01,302.16364,296.1069,291.41757,286.83167,295.78357,299.21747,299.57782,288.87173,294.84598,294.00238,301.67236,302.09317,290.6469,296.77112,301.29654,285.2399,298.03003,298.79718
2014-10-01,301.5494,294.24875,291.81537,287.27795,296.27133,300.13055,298.14746,289.20557,292.74396,293.87494,300.40894,302.19513,290.58844,293.0683,301.7998,285.4498,298.2929,296.24484
2014-11-01,300.6643,292.3956,293.5481,287.6573,296.85657,300.65033,296.05942,290.1971,290.08417,294.76053,298.7022,302.33505,291.84286,289.02716,301.5584,286.18445,298.77917,293.81647
2014-12-01,299.4449,290.15915,295.0144,289.8183,297.4253,301.00266,295.06238,292.14722,287.79773,295.60513,297.0045,302.11115,293.63055,284.6092,300.86423,287.67078,299.30643,292.1872
2015-01-01,298.5524,289.27924,298.48044,292.26715,299.15894,300.9343,293.97363,294.15405,286.98523,296.96054,295.79477,301.78293,296.12015,282.18237,300.2702,288.56992,299.85696,289.5126
2015-02-01,298.29593,288.47482,297.43393,292.63312,300.37714,301.58914,293.2931,294.76315,286.6398,298.60587,295.23758,301.71405,295.54907,280.65732,300.30878,289.7074,300.6038,288.59406
2015-03-01,298.11807,288.4774,296.8454,292.0934,300.30054,301.87082,293.197,294.6902,286.97906,298.54932,295.06128,301.9433,295.52133,280.84235,300.8202,288.82898,301.0037,288.70767
2015-04-01,298.3283,288.9842,295.95822,290.3494,299.99008,301.83588,293.09778,293.67398,286.64548,298.37405,295.32343,302.6912,294.3977,282.9621,301.19336,288.1073,301.25607,289.73926
2015-05-01,299.25507,290.3319,294.93073,288.7976,299.07156,301.89087,293.99985,292.21677,287.87033,296.88602,296.2517,302.5673,293.56552,288.08572,301.85953,286.53598,300.80582,292.41415
2015-06-01,299.62924,292.7755,293.50333,287.69043,297.67706,300.0307,296.5334,290.7246,290.46146,295.3666,298.57553,302.2337,292.16025,293.216,302.18695,285.4689,299.712,295.4581
2015-07-01,300.4866,296.16022,292.27588,286.89478,296.48764,299.39282,299.54803,289.4864,292.30673,294.72205,300.36942,302.07333,291.04126,296.77548,302.3869,285.0942,298.7796,298.1556
2015-08-01,301.49765,296.63156,291.52902,286.45273,295.62463,298.9703,299.81122,288.75906,293.9274,294.27176,301.22525,301.56293,290.56372,299.31006,302.34833,284.43112,297.96027,299.7115
2015-09-01,302.74103,295.7295,291.30545,286.58893,295.7629,299.2463,299.5439,288.61823,293.8251,293.9541,301.48944,301.68063,290.22653,297.26843,302.57913,284.8069,298.07028,299.0479
2015-10-01,301.95514,294.00192,292.6552,287.5969,296.49228,300.30157,297.98547,289.3918,292.50668,294.48816,299.88882,301.86517,291.2052,293.03046,302.63773,285.51157,298.67578,296.86545
2015-11-01,300.73026,292.0847,293.84308,288.57092,297.58453,300.96927,296.33755,290.23477,290.65472,294.98367,298.4897,302.37454,292.3679,288.88037,302.22034,286.9292,299.3229,293.96338
2015-12-01,299.55576,291.32755,295.51978,290.32935,298.96207,301.0001,294.1155,292.06155,288.22397,295.95926,297.0032,302.47015,294.44962,284.87524,301.3604,288.27383,300.26764,291.50128
2016-01-01,298.61102,290.1589,296.68622,290.79855,299.6483,301.45987,292.37457,293.71768,286.5985,298.47525,296.15015,302.4059,295.41177,282.35983,300.72418,289.78757,300.47733,289.59814
2016-02-01,298.15436,289.52518,297.6231,292.17603,300.73706,301.4513,292.62085,294.84885,285.72653,298.49887,295.6339,302.15424,296.06052,280.65344,300.80576,290.11115,300.84973,289.2236
2016-03-01,297.97836,289.0068,297.29956,292.9541,300.30563,302.42148,293.17624,294.92935,285.11478,298.64053,295.54483,302.86578,295.58453,280.75485,300.92056,290.01617,301.09552,289.15598
2016-04-01,298.30194,288.92203,296.48657,292.0939,299.81946,302.5186,293.4188,294.02463,285.15128,297.81146,295.9473,302.91785,294.697,282.98447,301.68042,288.69128,300.90234,290.78137
2016-05-01,299.0392,290.0752,295.5255,290.29144,298.91043,302.29108,294.6401,292.87308,286.84106,296.87402,297.00012,302.9318,293.86472,287.70123,301.51782,286.73053,300.32227,292.39496
2016-06-01,300.30402,292.47705,294.42065,288.12946,298.08353,301.015,296.0836,291.1833,289.19568,295.66934,298.79077,303.0407,292.78293,293.81696,301.8119,286.0179,299.74274,296.25156
2016-07-01,300.75156,295.23898,292.93262,287.6481,297.14017,300.0035,297.86673,290.19916,292.04187,294.9653,299.47925,302.60123,291.54175,297.6344,301.49957,285.1207,298.75,298.64053
2016-08-01,301.58652,296.03958,292.28976,287.4147,296.59445,299.18198,299.307,289.24185,293.41183,294.63153,300.63242,302.27982,291.17523,301.82477,302.13815,284.48105,298.24667,299.02795
2016-09-01,301.645,296.75488,291.82776,287.73505,296.19897,299.5769,299.49106,288.97836,293.8953,294.59235,300.54282,302.47458,290.3494,296.89334,302.07803,284.47354,298.07977,298.3427
2016-10-01,301.02252,294.90466,292.38797,288.14554,296.63522,300.54013,298.24557,289.21393,292.23932,295.76376,300.0121,302.29108,290.8039,293.21973,301.7915,284.34207,298.6019,296.3986
2016-11-01,300.62277,292.51248,293.51538,288.60007,297.12085,301.1862,296.59497,289.97003,288.29956,296.54132,298.49457,302.84433,291.58252,288.18204,301.65894,285.35196,298.87555,294.31708
2016-12-01,299.6488,290.6247,296.68512,289.83746,298.42642,301.55914,294.60577,291.68393,286.32483,297.45462,296.9926,302.69193,294.44693,284.36353,301.11267,286.7654,299.5737,291.56482
2017-01-01,298.58084,289.58093,297.9849,291.1607,299.32382,301.55368,293.15118,292.7966,284.90613,298.9722,295.89905,302.16852,295.4784,282.0376,300.5634,288.5966,299.6784,289.4637
2017-02-01,298.1314,289.0952,297.61887,291.8063,299.72458,301.58496,292.8681,293.7392,284.21085,299.5125,295.61398,302.15112,295.00363,280.64157,300.3543,288.63733,300.07968,288.86975
2017-03-01,297.70975,289.1111,297.3174,291.6777,299.7092,302.00958,292.71863,293.93835,283.77133,299.367,295.4064,302.34976,295.26086,280.57404,300.3866,288.76645,300.54205,288.9969
2017-04-01,297.9397,289.83618,297.1282,290.6149,299.65656,302.28473,293.10104,293.04343,283.89102,298.54956,295.58716,302.6383,294.64008,283.2623,300.0345,287.63513,300.8405,289.82278
2017-05-01,298.558,290.67798,295.4799,289.2015,298.58334,301.96887,293.11743,291.44824,285.2667,297.44357,296.1553,302.81363,293.41144,288.8802,300.78638,287.44244,300.30615,292.29898
2017-06-01,300.1666,293.19092,294.30984,288.29364,297.68988,301.2398,295.7173,290.309,287.6684,296.00235,298.3842,302.42328,292.40674,293.61554,301.53778,286.87726,299.50656,295.87372
2017-07-01,300.8877,294.92566,292.9585,287.87302,296.3445,300.032,298.09763,289.33957,290.68542,294.7861,299.09436,302.29663,291.78497,298.53516,301.61328,286.21378,298.24216,298.6504
2017-08-01,301.17923,296.13843,292.05215,287.4196,295.53552,299.23492,300.37466,288.85187,293.95078,293.93488,300.398,302.20676,291.1607,300.66074,301.7747,285.51303,297.81107,299.33374
2017-09-01,301.46527,296.14487,291.84903,287.11862,295.27975,299.67392,299.67593,288.47293,294.61624,293.73373,300.71686,302.42328,290.82846,296.70807,301.432,285.08344,297.675,297.9541
2017-10-01,301.11914,295.50473,292.10925,287.74588,295.50275,300.52118,298.3211,289.0272,292.88748,293.95773,299.9878,302.73416,290.57864,292.76135,301.52438,285.18723,298.05243,295.33588
2017-11-01,300.5763,294.13007,293.29968,289.3361,296.4493,301.09677,296.02817,290.4793,290.06165,294.74588,298.2511,302.70883,291.54807,287.284,301.85562,286.65527,298.8282,293.29572
2017-12-01,299.66647,292.76282,294.3461,292.78717,297.3497,301.18765,294.3451,293.38013,287.46725,295.3021,296.96878,302.41037,292.26868,283.14014,300.9731,288.13623,299.59796,291.2198
2018-01-01,298.69287,291.3231,296.25742,294.24805,298.63156,300.98126,293.8365,294.35715,285.33447,297.23428,296.18933,302.16187,294.42938,281.19,300.26837,288.78787,299.8854,289.6229
2018-02-01,297.8038,290.07602,297.0753,293.27634,299.385,301.8527,293.4265,294.90796,284.03024,297.8937,295.26544,302.16705,294.88303,279.64258,300.087,289.59744,300.07715,288.8596
2018-03-01,297.5861,289.42285,297.7612,291.95444,299.8381,302.17587,293.0254,294.52966,283.82913,298.0735,295.07632,302.2668,295.17712,280.17413,300.51205,289.55588,300.60974,289.22385
2018-04-01,297.8776,289.43326,296.5884,290.62576,299.2946,302.153,293.691,293.85834,284.11908,297.28418,295.9841,302.5661,294.7682,282.53683,301.07013,288.97443,300.52817,290.22723
2018-05-01,298.23663,289.6811,294.89548,288.97495,298.50684,301.96802,295.21713,292.15762,285.85565,296.40445,296.39096,302.5235,294.10983,287.2706,302.11456,287.70032,300.08597,293.37613
2018-06-01,299.67184,291.996,293.81104,288.0464,297.6744,301.3398,297.6074,290.7749,288.4917,295.5289,298.38733,302.51624,292.72556,293.71957,302.08286,286.65588,299.2525,296.91577
2018-07-01,300.2107,293.88794,292.37534,287.61664,296.65594,300.2933,298.53284,289.38232,290.09525,294.54733,299.53882,302.34424,291.16824,298.4788,301.318,285.27472,298.6087,298.30212
2018-08-01,300.99063,295.6188,291.68216,288.01,296.02982,299.68793,299.71808,288.8528,292.12643,294.2922,300.22678,302.12238,290.645,302.0787,301.56012,284.47296,298.11453,299.97113
2018-09-01,301.39282,296.39615,291.25244,287.74966,295.67804,300.04648,299.62662,288.92712,292.8617,294.2309,300.19977,302.16446,289.86972,299.23898,301.54245,284.12534,297.981,298.87057
2018-10-01,301.28317,294.53955,291.93832,287.87283,296.15295,301.0114,297.93994,289.64993,292.16177,294.46057,299.09143,302.5074,290.85233,293.98096,301.26447,285.0809,298.41174,295.81055
2018-11-01,300.114,291.89728,293.62085,288.7957,297.34082,301.46555,296.48502,290.22516,290.9765,295.783,297.91187,302.4518,291.7097,289.80737,301.40216,285.9414,299.16364,294.67828
2018-12-01,299.18652,290.77646,295.5258,290.28906,298.31094,301.5118,294.94382,292.05472,288.36438,297.06073,296.96826,302.2325,293.68112,285.68106,300.5775,287.70032,299.65158,291.83234
2019-01-01,298.42267,289.75708,298.2684,293.40903,299.74402,301.98944,293.0899,294.6815,286.72165,297.1457,295.88184,301.90323,296.33304,282.39365,300.168,289.20706,299.83676,289.60178
2019-02-01,298.04254,289.2252,298.53763,293.92477,300.8365,302.13058,292.1386,295.2607,285.6539,298.31326,295.0601,301.88257,297.1346,280.9881,300.0702,288.27237,300.7906,288.72256
2019-03-01,297.98053,289.2983,298.28052,292.85852,301.34415,302.52182,292.8938,294.4758,285.12506,298.10004,294.84885,301.91937,296.77063,280.87418,300.67212,287.97495,301.56445,288.67822
2019-04-01,298.16052,289.46417,297.7562,291.48978,300.81177,302.74765,293.60312,293.57086,285.22134,297.5863,295.4926,302.31107,295.56573,283.25067,301.33154,287.15268,301.5211,289.31293
2019-05-01,299.0382,291.2493,295.91257,290.49463,299.86652,302.31058,294.77576,292.16837,286.23666,296.8296,296.87698,302.84195,294.42233,287.85748,301.37238,286.16156,301.0835,291.39197
2019-06-01,300.2305,293.0158,294.51056,289.03412,298.8779,301.1465,296.79886,290.72452,290.26575,295.64337,299.0604,302.4452,293.37222,293.06924,301.92288,285.32117,300.03995,296.2569
2019-07-01,301.2887,294.6003,293.54614,288.2487,297.46127,299.95172,299.0337,289.80444,292.9402,294.67944,300.7427,302.0454,292.3569,297.3186,301.81903,285.06406,299.18494,298.50836
2019-08-01,301.7515,296.0976,292.859,287.50357,296.52206,299.72437,300.6172,288.88742,295.21082,294.13953,301.59067,301.73434,291.36426,300.68826,301.5347,284.32196,298.34454,299.1678
2019-09-01,302.06454,295.44827,292.09323,287.46426,296.23773,300.2315,300.26175,288.78558,294.35278,293.7856,301.47977,301.7505,290.94934,296.66626,301.51303,284.0079,298.30472,298.2074
2019-10-01,301.91333,295.27838,292.71283,287.14462,296.5256,300.7765,297.35843,289.2141,293.0753,293.86023,299.35532,302.40637,291.4454,294.0039,301.21408,284.67184,298.74985,296.72272
2019-11-01,300.63837,293.8053,293.8305,288.30917,298.05515,301.5095,296.10617,290.43512,291.7857,295.12863,298.33444,302.6645,292.2485,290.11652,301.20853,284.81702,299.54337,295.06714
2019-12-01,299.6442,291.68237,295.4175,289.23477,298.86078,302.01718,295.48508,291.93695,288.94388,296.08145,297.4895,302.57574,293.42215,285.48804,300.62476,286.95154,300.00262,292.46933
2020-01-01,298.38556,291.1727,296.99796,291.48538,299.99503,302.04294,293.9455,293.52942,286.72247,297.30963,296.3517,302.2022,294.81747,283.56854,300.27032,288.8869,300.48056,289.73364
2020-02-01,297.85052,290.51242,296.945,292.71664,300.5524,302.25076,292.73123,294.97235,285.93933,298.06802,295.37582,302.23132,294.98013,282.40234,300.09943,288.8398,301.12775,289.2656
2020-03-01,297.86606,290.36432,297.30383,291.95197,300.43054,302.84552,292.57245,294.28052,285.7655,298.0821,295.1651,302.4911,295.24716,282.2227,300.74515,288.98642,301.49918,289.0408
2020-04-01,298.41904,289.79092,296.5673,290.0871,300.32422,302.65714,293.23907,293.25897,286.20877,297.51355,295.61713,302.71295,294.48248,283.05487,301.37292,288.12125,301.65646,289.59186
2020-05-01,299.86298,290.57794,295.91962,288.96555,299.43137,302.65228,295.02625,291.95682,286.956,296.75955,297.01736,302.84552,293.7712,287.22934,301.9706,286.62195,300.97238,292.5409
2020-06-01,300.60095,292.8822,294.58347,288.50333,298.2035,301.20544,296.21042,290.43668,289.20248,295.13113,297.8403,302.65277,292.672,293.50223,302.30026,285.30087,299.9698,294.64075
2020-07-01,300.74612,294.4718,292.94922,287.98334,296.82413,300.09164,298.64917,289.54672,292.91913,294.6592,299.23328,302.1789,291.58102,295.1894,302.50565,284.9775,299.05847,297.95294
2020-08-01,301.27728,296.54642,292.34717,287.58377,296.12305,299.87753,300.53784,289.22433,294.68347,294.26642,301.0884,302.2352,290.61484,298.63074,302.3765,284.83865,298.30933,299.51535
2020-09-01,301.28506,295.9944,291.9607,287.27643,295.78125,299.79306,300.0839,288.86407,294.59268,293.9649,300.6932,302.23328,290.39734,295.83417,301.54578,284.75272,298.0685,298.5419
2020-10-01,300.96948,294.5359,292.07092,287.83237,296.28278,300.66553,298.40207,289.72296,293.44785,293.8207,300.11398,302.61877,290.97318,292.81183,301.81183,284.6833,298.53558,297.5524
2020-11-01,300.06204,292.79532,293.10992,288.4849,297.1057,301.20834,296.65564,291.20865,291.85583,294.73593,298.521,302.5736,291.48975,289.4428,301.49966,286.53165,299.08032,293.97998
2020-12-01,299.51923,290.64883,294.91943,289.25928,297.767,301.67737,295.4574,292.38504,289.56808,295.93613,297.4184,302.37845,293.00458,285.55527,300.6937,287.5823,299.2886,291.96848
2021-01-01,298.82632,289.26273,296.56943,290.43976,298.58817,301.82938,294.26288,293.82617,286.96304,297.06104,296.11264,302.0258,294.81363,283.12408,299.59515,288.95645,299.6411,290.80307
2021-02-01,298.55014,288.81494,297.35358,291.5265,299.09775,302.2972,293.31766,294.0733,286.0833,298.2481,296.12427,302.0559,295.78632,281.79605,299.76202,289.23157,299.90356,289.71686
2021-03-01,298.26236,288.93692,297.29443,291.15793,299.98804,302.31412,292.87357,294.2164,285.64133,298.31412,295.89615,302.3669,295.78052,282.04846,299.903,289.0573,300.2077,289.18774
2021-04-01,298.39966,290.09442,296.85773,290.68002,300.12057,302.34528,292.60214,293.51514,285.99142,297.68677,296.21826,302.50528,295.53867,284.35287,300.7083,288.50128,300.75952,289.7797
2021-05-01,299.34012,291.79422,295.08823,289.62234,299.3005,302.33472,294.97415,292.27,288.65494,296.56573,297.81775,302.74344,294.18103,288.0366,300.96652,287.66855,300.37564,292.50024
2021-06-01,299.92838,293.27963,293.3277,288.5736,298.17258,301.69208,297.0494,291.0465,290.55804,295.5825,298.55225,302.68112,292.8218,293.50934,301.72693,286.51422,299.68335,295.86868
2021-07-01,300.5747,295.36386,292.13535,288.11685,296.72256,300.75372,298.7508,289.66776,293.5447,294.39807,300.05722,302.2798,291.5418,299.07028,301.88535,285.61017,298.86118,298.8374
2021-08-01,301.18146,296.8345,291.48532,286.94617,295.91885,300.28482,299.48798,288.91684,294.4218,293.91595,300.7722,302.29193,290.70273,300.85403,300.99292,284.81335,298.29352,299.5994
2021-09-01,301.1223,296.37775,291.705,286.95303,295.81958,300.4295,299.31372,288.90155,294.8147,293.24216,301.286,302.14566,290.23645,298.01575,301.3916,284.67288,298.20215,298.4931
2021-10-01,301.0452,295.24927,292.14273,287.46628,296.22406,300.90845,298.2539,289.83038,292.06354,293.2844,300.53458,302.7355,290.7397,295.26407,301.7998,284.86722,299.16745,296.03555
2021-11-01,300.67505,293.823,293.00348,288.7183,296.94696,301.5437,296.3413,291.26193,289.06787,294.6283,298.9763,302.8559,291.7298,290.34735,300.0609,286.021,299.82382,294.25443
2021-12-01,299.71133,291.5883,294.07172,290.73178,297.45285,301.83466,294.45667,293.45654,287.90457,295.7055,297.52466,302.2212,292.7458,286.11658,299.88928,287.3591,300.64124,291.94788
