,mslGLB_cluster1,mslGLB_cluster2,mslGLB_cluster3,mslGLB_cluster4,mslGLB_cluster5,mslGLB_cluster6,mslGLB_cluster7,mslGLB_cluster8,mslGLB_cluster9,mslGLB_cluster10,mslGLB_cluster11,mslGLB_cluster12,mslGLB_cluster13,mslGLB_cluster14,mslGLB_cluster15,mslGLB_cluster16,mslGLB_cluster17,mslGLB_cluster18
2014-05-01,101423.28,101774.164,100893.44,101044.18,101217.95,101944.21,100710.17,101347.46,101173.82,102108.945,101707.71,101463.695,101833.69,101008.195,101756.84,101435.92,101807.586,101970.45
2014-06-01,101484.09,101825.23,100715.88,100967.4,101024.875,102285.73,100102.64,101547.86,101283.766,102238.65,101732.984,101515.78,102022.02,100501.25,101636.12,101383.77,102428.26,102142.49
2014-07-01,101617.13,101916.89,100813.9,101040.78,100891.9,102528.52,100070.375,101796.87,101451.25,102199.77,101692.51,101588.266,102191.88,100522.03,100818.38,101391.27,102218.25,101722.98
2014-08-01,101588.52,101802.0,100782.98,101091.65,100818.26,102264.11,100313.49,101747.99,101368.5,101988.48,101544.97,101379.28,101920.61,100753.28,101457.73,101333.48,102006.12,101659.47
2014-09-01,101375.43,101895.78,100912.42,101086.71,101171.7,102272.45,100657.19,101642.21,101290.44,101822.59,101504.17,101357.92,101833.82,101125.07,101594.555,101529.7,101692.83,102735.586
2014-10-01,101250.16,101713.734,101143.35,101006.98,101518.03,102282.97,101153.484,101537.4,101229.76,101785.9,101553.375,101396.02,101546.89,101838.5,101597.89,101810.6,101907.14,102335.25
2014-11-01,101005.12,101776.15,101285.625,100947.64,101787.12,102061.86,101411.09,101318.59,101185.37,102090.53,101611.234,101487.88,101425.85,102186.75,101684.74,101886.61,101760.625,102233.516
2014-12-01,100757.19,101657.29,101418.664,100881.19,101915.8,102065.58,101636.95,101363.695,101242.84,101946.72,101621.69,101660.82,101251.055,102839.31,101459.59,102055.19,101626.945,102510.56
2014-01-01,100654.11,101454.78,101493.14,100832.37,101862.875,101769.484,101777.24,101332.77,101186.266,102359.24,101366.77,101659.02,101128.016,102494.14,101735.484,101881.48,100888.76,102167.375
2014-02-01,100622.23,101479.22,101296.016,100832.24,101788.984,101656.39,101431.49,101215.9,101101.85,102475.86,101429.89,101713.61,100983.24,102317.23,101499.875,101857.49,101116.73,102281.75
2014-03-01,101021.41,101563.95,101248.55,100995.69,101402.305,101913.81,101394.55,101266.32,101156.18,102223.57,101726.44,101579.8,101366.58,101952.81,101689.3,101465.3,101831.83,102155.32
2014-04-01,101062.84,101651.26,101154.64,100937.375,101262.02,101997.266,101067.4,101264.65,101145.27,101941.65,101949.734,101477.1,101627.14,101493.4,101996.234,101471.65,102385.6,102109.77
2014-05-01,101423.28,101774.164,100893.44,101044.18,101217.95,101944.21,100710.17,101347.46,101173.82,102108.945,101707.71,101463.695,101833.69,101008.195,101756.84,101435.92,101807.586,101970.45
2014-06-01,101484.09,101825.23,100715.88,100967.4,101024.875,102285.73,100102.64,101547.86,101283.766,102238.65,101732.984,101515.78,102022.02,100501.25,101636.12,101383.77,102428.26,102142.49
2014-07-01,101617.13,101916.89,100813.9,101040.78,100891.9,102528.52,100070.375,101796.87,101451.25,102199.77,101692.51,101588.266,102191.88,100522.03,100818.38,101391.27,102218.25,101722.98
2014-08-01,101588.52,101802.0,100782.98,101091.65,100818.26,102264.11,100313.49,101747.99,101368.5,101988.48,101544.97,101379.28,101920.61,100753.28,101457.73,101333.48,102006.12,101659.47
2014-09-01,101375.43,101895.78,100912.42,101086.71,101171.7,102272.45,100657.19,101642.21,101290.44,101822.59,101504.17,101357.92,101833.82,101125.07,101594.555,101529.7,101692.83,102735.586
2014-10-01,101250.16,101713.734,101143.35,101006.98,101518.03,102282.97,101153.484,101537.4,101229.76,101785.9,101553.375,101396.02,101546.89,101838.5,101597.89,101810.6,101907.14,102335.25
2014-11-01,101005.12,101776.15,101285.625,100947.64,101787.12,102061.86,101411.09,101318.59,101185.37,102090.53,101611.234,101487.88,101425.85,102186.75,101684.74,101886.61,101760.625,102233.516
2014-12-01,100757.19,101657.29,101418.664,100881.19,101915.8,102065.58,101636.95,101363.695,101242.84,101946.72,101621.69,101660.82,101251.055,102839.31,101459.59,102055.19,101626.945,102510.56
2015-01-01,100601.98,101489.61,101519.4,100909.516,102128.25,101799.12,101744.62,101418.25,101300.766,102533.47,101423.97,101840.51,101088.77,102627.63,101689.48,102305.484,100511.39,101821.11
2015-02-01,100777.484,101480.89,101393.6,100940.98,101641.39,101856.5,101469.34,101308.734,101198.234,102197.234,101306.25,101711.766,101133.12,102281.984,101828.62,101598.266,100374.11,102239.5
2015-03-01,100877.305,101427.836,101316.414,101041.44,101600.805,101833.41,101419.695,101260.7,101142.06,102267.96,101797.44,101573.67,101429.914,102039.914,101296.32,101767.82,101858.58,101846.05
2015-04-01,101124.164,101504.336,101073.82,100988.555,101611.83,102091.18,100929.664,101261.68,101189.29,102183.67,101830.17,101551.96,101546.07,101523.79,101531.695,101869.55,102530.695,101607.33
2015-05-01,101434.42,101687.805,100913.555,101073.82,101173.06,102074.44,100691.92,101413.805,101233.8,102206.414,101778.445,101467.96,101848.414,100875.8,101616.445,101482.45,102312.93,101834.91
2015-06-01,101537.3,101710.67,100656.7,101009.164,101092.06,102529.31,100065.81,101621.7,101385.46,102321.19,101636.42,101600.17,101977.68,100562.195,101882.71,101472.29,101996.04,102232.69
2015-07-01,101682.266,101904.99,100828.34,101123.76,100811.37,102546.0,100116.39,101686.766,101362.89,102107.234,101491.11,101424.375,102099.73,100519.99,101340.6,101343.89,102173.39,101993.84
2015-08-01,101587.64,101736.766,100857.5,101115.62,100867.26,102215.766,100409.73,101703.74,101273.516,101885.13,101318.375,101272.766,102025.89,100679.74,101312.6,101395.85,102195.27,101631.0
2015-09-01,101482.625,101709.74,100910.5,101118.97,101053.09,102140.37,100757.85,101596.01,101277.62,101775.734,101282.64,101360.234,101795.36,101274.84,101391.76,101506.64,101968.84,101856.09
2015-10-01,101498.04,101815.914,101136.055,101171.05,101358.04,102194.695,101200.43,101542.32,101267.805,101862.04,101384.945,101413.58,101562.7,101866.086,102005.56,101665.81,101575.055,102083.33
2015-11-01,100919.27,101687.516,101155.516,100968.12,101674.875,102142.51,101417.62,101302.84,101177.74,102020.23,101637.0,101518.36,101364.27,102257.74,101972.77,102104.98,102241.87,102442.25
2015-12-01,100882.73,101499.25,101417.1,101021.86,102293.99,101993.266,101700.97,101425.35,101338.125,102210.63,101842.99,101727.64,101312.26,102728.89,101430.15,102865.6,101859.85,101780.87
2016-01-01,100937.62,101507.37,101478.99,101148.98,102228.15,101891.97,101680.98,101271.1,101277.375,102082.01,101746.73,101660.016,101250.14,102680.12,102090.484,102412.984,100721.01,101860.26
2016-02-01,100808.38,101354.36,101493.266,101088.234,101994.27,101824.125,101615.52,101338.234,101187.13,102521.62,101720.27,101740.64,101246.86,102636.34,101514.65,102075.26,101050.97,102298.38
2016-03-01,100961.086,101530.3,101265.195,101132.55,101456.18,101969.43,101362.3,101352.805,101211.445,102162.69,101781.55,101669.57,101322.82,102019.836,101836.91,101492.08,101443.05,102218.71
2016-04-01,101243.39,101623.52,101101.49,101058.734,101165.99,101896.27,101012.51,101309.38,101143.9,101939.87,101951.09,101515.484,101595.39,101179.85,101790.74,101268.89,102144.36,101794.266
2016-05-01,101295.59,101677.03,100861.3,101043.92,101224.7,102177.68,100582.81,101503.96,101331.54,102233.82,101824.55,101659.055,102025.93,101049.414,101787.695,101454.03,102305.43,101381.29
2016-06-01,101438.445,101870.95,100771.83,101075.336,100889.96,102351.055,100230.69,101672.31,101419.45,102209.695,101787.58,101590.08,102214.71,100672.45,102142.56,101330.945,102834.8,102421.586
2016-07-01,101500.49,101852.85,100776.484,101041.234,100754.87,102530.22,100103.6,101700.38,101340.5,102110.016,101678.88,101390.84,102079.26,100534.26,101143.48,101408.34,102748.5,101763.63
2016-08-01,101466.695,101891.67,100868.34,100988.8,100922.57,102347.29,100245.086,101702.18,101302.94,101952.17,101602.56,101326.7,102101.414,100511.2,101576.05,101476.43,102289.18,101933.54
2016-09-01,101186.06,101887.79,100933.555,101022.84,101187.31,102399.55,100703.09,101643.586,101276.18,101967.04,101614.33,101342.17,101830.16,101091.7,101663.836,101634.45,102282.195,102059.67
2016-10-01,101115.055,101773.305,101153.93,100950.04,101388.58,102129.664,101043.33,101411.45,101129.445,101708.69,101747.445,101335.55,101502.05,101687.55,101545.7,101784.83,102227.67,102017.57
2016-11-01,100886.734,101633.98,101331.72,100882.13,101736.28,102072.51,101460.6,101304.13,101123.35,101646.516,101870.12,101411.75,101429.01,102249.88,101644.6,101933.6,102198.11,101889.52
2016-12-01,100790.52,101589.72,101399.38,100828.74,102212.98,101888.266,101570.61,101254.38,101121.5,102088.875,101526.0,101571.86,101334.89,102541.87,101585.36,102400.15,102290.98,102065.766
2017-01-01,100718.81,101399.05,101471.71,100879.28,102029.71,101881.945,101648.3,101285.54,101142.83,101963.68,101831.57,101606.55,101238.69,102571.54,101542.164,102076.96,101508.3,101886.93
2017-02-01,100845.13,101436.26,101435.234,100954.73,102064.48,101866.12,101638.484,101230.98,101111.4,102295.35,101649.99,101656.63,101243.11,102482.484,101325.875,102186.49,101092.11,102112.87
2017-03-01,100813.37,101495.25,101219.12,100997.61,101482.88,101909.625,101283.39,101200.23,101076.23,102199.26,101789.26,101478.516,101359.0,102012.98,101990.0,101706.38,101316.85,102253.26
2017-04-01,101200.8,101591.68,101148.836,101014.914,101385.83,101776.32,100921.54,101258.83,101083.2,101709.95,101769.06,101412.44,101720.164,101369.664,101985.805,101521.29,101963.17,101866.06
2017-05-01,101402.56,101712.56,100946.78,101005.664,101213.05,102052.28,100619.31,101383.67,101212.94,102012.58,101830.32,101458.945,101900.55,101113.44,101873.32,101548.18,102298.695,102478.8
2017-06-01,101637.97,101770.48,100701.625,101081.84,101005.72,102173.51,100116.85,101543.24,101247.99,102107.14,101804.12,101424.63,102022.62,100704.86,101448.625,101398.14,102162.38,102258.02
2017-07-01,101572.28,101893.69,100769.58,101100.79,100686.42,102342.66,100126.44,101817.79,101402.055,102203.45,101786.53,101500.07,102102.54,100633.33,101460.086,101384.07,102606.31,102483.336
2017-08-01,101454.92,101999.93,100685.29,101025.46,100816.83,102463.54,100251.8,101673.82,101287.414,101919.836,101704.45,101288.21,101964.93,100621.305,101785.91,101462.07,102265.57,102359.05
2017-09-01,101369.89,101950.234,100890.12,101049.74,101207.266,102310.89,100698.22,101730.15,101266.26,101939.516,101557.25,101380.9,101784.375,101145.375,101955.12,101606.88,101839.4,102341.52
2017-10-01,101028.92,101848.7,101053.54,100901.46,101530.53,102224.67,100994.945,101481.58,101182.7,101884.32,101446.414,101373.07,101443.18,101979.45,102085.695,101915.805,102200.56,102142.42
2017-11-01,100851.2,101681.42,101231.43,100784.16,101778.7,102082.29,101407.555,101273.18,101128.08,101680.45,101632.92,101367.56,101372.445,102266.08,101851.94,101940.086,102321.78,102375.78
2017-12-01,100716.484,101601.27,101473.87,100815.64,101971.51,101964.02,101652.72,101231.99,101140.1,102075.6,101570.125,101628.61,101316.516,102723.22,101216.11,102229.77,101665.99,102119.11
2018-01-01,100663.18,101487.07,101397.93,100777.45,102107.93,101898.04,101492.58,101251.914,101163.94,102379.82,101732.78,101715.68,101103.695,102534.32,101912.42,102340.95,101346.04,102232.055
2018-02-01,100732.234,101495.875,101365.6,100932.61,101525.484,101681.61,101514.86,101163.62,101103.5,102081.24,101435.5,101575.76,101221.73,102414.28,101764.01,101506.12,101612.09,101970.85
2018-03-01,100715.72,101493.94,101211.945,100785.42,101375.58,101752.086,101256.19,101184.93,101129.22,102132.42,101606.914,101582.3,101220.82,101835.914,101699.29,101344.81,102280.96,102323.07
2018-04-01,101094.234,101657.25,101011.12,100921.266,101227.875,101865.13,100922.24,101307.49,101155.13,102350.34,101714.125,101612.875,101541.875,101482.984,101546.02,101326.15,102097.12,102227.97
2018-05-01,101496.2,101771.2,100818.59,101006.586,100924.19,101969.43,100620.945,101430.06,101233.19,102275.45,101872.195,101598.555,101782.34,101027.96,101601.664,101192.055,102386.69,101474.83
2018-06-01,101650.97,101905.43,100745.32,101104.92,100909.22,102179.97,100040.695,101643.58,101363.664,102253.82,101764.2,101577.95,102057.79,100588.42,101433.69,101251.33,102138.19,102377.94
2018-07-01,101493.94,101857.42,100772.47,100989.94,100775.32,102296.836,99927.72,101699.29,101367.68,102213.33,101708.164,101443.47,102269.17,100415.91,101670.08,101348.18,102713.055,102160.92
2018-08-01,101455.78,101895.0,100825.98,101062.1,100859.86,102484.25,100165.85,101740.49,101348.63,102024.625,101576.53,101391.125,101976.88,100350.03,101442.76,101339.625,102451.27,101880.484
2018-09-01,101388.734,101785.97,100975.49,101015.01,101180.52,102270.41,100808.62,101531.51,101156.875,101771.52,101356.86,101250.23,101704.99,101270.375,102185.15,101707.26,101849.78,102132.875
2018-10-01,101124.81,101848.42,101183.44,101046.81,101447.94,102091.67,101223.8,101382.19,101180.46,101812.08,101453.32,101408.945,101681.22,102002.47,101864.09,101564.94,101585.34,102267.42
2018-11-01,100931.31,101694.305,101291.3,100988.19,101642.805,102123.414,101448.586,101308.336,101121.7,102081.57,101657.055,101509.55,101470.805,102225.445,101487.07,101790.44,101760.7,102036.93
2018-12-01,100591.73,101621.234,101399.74,100851.5,102046.98,101894.87,101661.66,101345.266,101213.11,102101.26,101855.22,101606.98,101346.1,102783.47,101622.72,102346.52,101971.63,102485.61
2019-01-01,100651.04,101482.04,101531.68,100931.164,101880.44,101868.586,101796.54,101399.69,101253.55,102004.305,101707.8,101713.94,101236.79,102780.445,101596.59,101868.836,101414.58,102366.34
2019-02-01,100632.61,101382.74,101429.1,101131.11,101861.76,101771.53,101626.875,101234.74,101158.97,102195.875,101423.64,101626.38,101313.984,102411.516,101626.75,102083.86,102461.97,101697.5
2019-03-01,100933.516,101533.98,101303.875,100991.234,101694.516,101934.62,101411.35,101255.78,101192.6,102303.23,101891.11,101660.38,101247.27,101864.37,102166.27,101911.78,101944.85,101928.91
2019-04-01,101243.305,101667.086,101125.83,100997.19,101416.445,101986.06,101028.71,101254.164,101139.05,102157.21,101917.55,101566.19,101539.06,101335.21,101971.79,101456.28,101934.8,101866.54
2019-05-01,101459.26,101731.26,100994.4,101064.52,101082.516,101923.38,100775.9,101330.37,101178.266,102014.85,101659.89,101482.34,101841.22,101120.37,101955.65,101285.26,101722.75,101964.65
2019-06-01,101631.34,101859.65,100714.52,101022.26,100943.26,102286.48,100162.53,101628.734,101359.48,102193.39,101623.52,101598.89,102062.64,100554.73,101860.02,101441.64,101878.64,102364.36
2019-07-01,101645.74,101952.61,100671.766,101078.61,100750.766,102219.64,100033.14,101649.77,101326.65,102121.41,101652.26,101448.03,102054.26,100433.9,102250.484,101322.86,102290.26,102241.734
2019-08-01,101603.664,101917.92,100752.19,101064.7,100835.72,102548.914,100142.05,101837.805,101352.21,101954.78,101578.53,101341.29,102049.05,100475.05,100990.67,101392.18,101974.7,101832.28
2019-09-01,101632.65,101911.09,100841.984,101154.625,101134.64,102205.37,100548.15,101639.23,101276.13,101870.76,101533.73,101361.02,101811.37,101344.27,101624.15,101644.375,101965.64,102579.26
2019-10-01,101216.125,101822.85,101070.73,101032.75,101355.13,102061.27,101111.62,101446.23,101099.766,101732.5,101469.625,101279.86,101457.02,101892.6,101697.99,101587.34,101845.75,102164.84
2019-11-01,100958.9,101602.12,101162.76,100914.66,101522.62,101924.99,101402.85,101253.11,101077.734,102028.26,101452.87,101445.11,101255.78,102266.87,101529.76,101577.98,101460.75,101856.734
2019-12-01,100822.5,101572.14,101210.23,100933.39,101917.86,101900.484,101631.66,101259.625,101114.97,102122.65,101636.62,101566.0,101227.36,102624.87,102281.14,102061.02,102080.63,101956.15
2020-01-01,100713.97,101501.0,101429.36,100955.99,102245.516,101868.766,101688.36,101266.36,101188.86,102146.27,101849.34,101703.51,101181.9,102495.85,101510.65,102513.5,101911.4,102244.36
2020-02-01,100712.99,101508.63,101440.72,101038.87,102060.9,101822.91,101635.11,101258.36,101123.88,102263.77,101722.38,101585.4,101321.266,102476.24,101784.0,102404.484,102339.26,102306.1
2020-03-01,100985.68,101552.055,101203.945,101035.57,101433.57,101864.92,101349.3,101191.305,101108.305,102104.08,101897.05,101531.41,101372.805,101847.45,101751.94,101551.805,102510.81,102078.55
2020-04-01,101182.63,101669.125,101142.266,101076.24,101368.77,102036.47,101123.63,101300.01,101175.98,102080.75,101782.9,101581.484,101597.125,101839.516,101251.64,101509.85,101564.51,101944.13
2020-05-01,101506.43,101681.03,100897.43,101065.555,101246.2,102255.164,100737.79,101452.445,101284.805,102200.08,101946.2,101589.67,101957.56,100911.29,101470.945,101648.3,102153.79,101768.55
2020-06-01,101546.125,101901.38,100580.34,101041.86,100998.38,102251.016,100145.15,101560.84,101300.13,102133.39,101831.63,101471.74,102062.0,100550.484,102014.36,101407.25,102209.36,102270.62
2020-07-01,101527.13,101924.65,100548.22,100969.984,100671.52,102321.734,100047.375,101613.24,101237.11,101989.99,101696.37,101248.34,102104.38,100582.97,101863.76,101322.484,102562.35,102223.66
2020-08-01,101419.65,101965.99,100653.02,101045.22,100697.84,102561.5,99954.85,101674.01,101243.4,101867.98,101688.73,101215.37,101856.125,100649.48,101887.4,101283.52,102468.98,102483.15
2020-09-01,101356.74,101939.61,100802.09,101003.51,100993.49,102346.1,100561.91,101630.23,101235.64,101789.5,101665.65,101236.86,101717.25,101268.5,101848.49,101530.375,101853.01,102807.25
2020-10-01,101089.5,101853.13,101052.98,100945.62,101392.23,102239.9,100934.375,101425.266,101183.98,101965.875,101382.27,101395.22,101520.72,102025.72,101911.4,101801.65,101475.1,102610.48
2020-11-01,100964.61,101838.91,101260.74,100965.4,101771.6,102085.51,101548.76,101327.01,101152.89,101957.26,101816.25,101423.74,101306.97,102454.5,102148.23,102137.12,102339.14,102456.15
2020-12-01,100753.55,101678.836,101363.04,100900.91,101787.055,101975.945,101619.54,101337.81,101159.55,102058.945,101793.836,101586.92,101217.32,102821.54,101406.336,101857.96,101526.586,102319.17
2021-01-01,100546.3,101548.17,101413.8,100821.3,101948.055,101786.914,101589.945,101269.805,101121.59,102039.31,101817.664,101610.34,101124.29,102596.54,101825.44,102013.04,101851.59,102092.17
2021-02-01,100636.15,101495.38,101370.5,100887.875,101946.09,101825.375,101519.875,101219.89,101116.016,102309.48,101720.89,101627.24,101092.74,102099.03,101440.5,102241.24,101815.516,101829.234
2021-03-01,100868.21,101539.54,101231.04,100950.836,101657.195,101652.54,101230.914,101236.92,101080.06,102200.086,101895.81,101552.336,101273.79,101875.3,101751.21,101842.71,102806.305,102030.31
2021-04-01,101079.945,101597.54,101141.31,100994.08,101485.83,101867.45,101025.43,101262.46,101066.59,101930.97,101797.695,101456.305,101678.695,101706.44,101588.17,101547.56,102399.2,102005.445
2021-05-01,101361.62,101791.14,100859.15,100939.625,101128.39,102048.625,100541.52,101440.38,101214.99,102184.65,101868.125,101533.72,101864.15,100938.89,101623.75,101422.74,102205.72,101704.6
2021-06-01,101502.55,101886.44,100840.41,101133.96,101115.47,101828.195,100262.17,101542.664,101254.19,102253.8,101872.54,101483.805,102065.836,100559.28,101806.33,101613.04,102237.2,102242.59
2021-07-01,101355.734,101924.72,100768.75,101022.37,100705.48,102624.65,100084.62,101713.97,101370.74,102145.88,101816.13,101466.47,102258.88,100413.64,101928.27,101349.86,102708.01,102259.62
2021-08-01,101529.68,102019.59,100822.336,101104.32,100800.29,102369.68,100413.336,101708.945,101280.28,101930.78,101768.664,101307.66,101954.055,100681.836,101577.82,101424.945,102502.83,102071.836
2021-09-01,101404.18,102010.95,100787.92,101000.32,101176.28,102232.79,100417.19,101591.54,101231.96,101837.81,101749.68,101331.914,101781.46,101128.33,102051.93,101734.43,102406.06,102770.664
2021-10-01,100965.414,101911.92,101077.31,100993.95,101482.58,102108.46,101008.41,101398.55,101170.04,101883.805,101776.32,101384.95,101507.81,102019.96,102015.43,101744.836,102390.32,102861.19
2021-11-01,100857.125,101813.49,101186.15,100885.73,101617.625,102120.41,101257.375,101215.6,101104.87,101618.37,101668.28,101402.53,101271.28,102209.27,102108.27,101675.875,101577.516,102415.37
2021-12-01,100681.29,101621.55,101430.09,100838.2,101910.2,101907.2,101704.54,101161.03,101060.47,101984.44,101568.695,101497.22,101314.086,102734.95,101969.19,102120.95,102550.91,102372.07
