,vo1000GLB_cluster1,vo1000GLB_cluster2,vo1000GLB_cluster3,vo1000GLB_cluster4,vo1000GLB_cluster5,vo1000GLB_cluster6,vo1000GLB_cluster7,vo1000GLB_cluster8
1988-07-01,-4.1493519476456304e-06,4.394147010302151e-06,5.268238368682701e-05,-0.004350303061073646,-2.478823236223044e-05,0.00023741911263641668,-1.4415779200073833e-05,-0.0005741475736916376
1988-08-01,-3.637885693960664e-06,3.953598001851707e-06,5.079357640065833e-05,-0.004457705290406011,-2.1530452483732786e-05,0.0002303542260051472,-1.6059451747955128e-05,-0.000493050720251631
1988-09-01,-3.5042456375624605e-06,4.241020840344685e-06,4.517599888056227e-05,-0.004111684756935574,-1.5157061820251069e-05,0.00020589513951563276,-2.1544163634613406e-05,-0.0006016402646006707
1988-10-01,-4.3607260112530935e-06,4.6841053920178655e-06,4.478197297430597e-05,-0.002366558874200564,-4.158360492770693e-07,0.00017844347439677222,-2.7812738347604998e-05,-0.0006494949047919363
1988-11-01,-4.895480747919822e-06,4.436512262624662e-06,2.5291550717484513e-05,-0.00022633842036157148,1.6413867082779427e-05,0.0001527398353573517,-3.0399282009005966e-05,-0.0007739234812712918
1988-12-01,-4.914700136841706e-06,4.220639971266245e-06,2.0811569915853488e-05,0.0017867751012090594,2.35958827293611e-05,0.00015533369150944054,-3.4723690190362964e-05,-0.0008539400369045325
1989-01-01,-5.099555226183093e-06,3.988858478497825e-06,1.495461488122571e-05,0.00033809167234721826,2.0063388676914785e-05,0.0001939846015375224,-3.3639570462041314e-05,-0.0008810765090553712
1989-02-01,-4.560986196008728e-06,3.599891116937676e-06,2.0479153329792783e-05,0.0023092172341421247,1.935843569559178e-05,0.0002004287807721994,-3.260873077277701e-05,-0.000770569143545193
1989-03-01,-4.426626479577683e-06,3.6215290107436856e-06,2.141825133862096e-05,0.0003410943691051216,1.175347954683405e-05,0.00017962772744795075,-2.8070429875646206e-05,-0.0006790081897634082
1989-04-01,-4.62687448427672e-06,4.136501453229354e-06,3.361559809819169e-05,-0.00038586144910368603,4.054425257241487e-06,0.0001878696593848872,-2.5527482689489098e-05,-0.0006483811982131253
1989-05-01,-4.165097405042557e-06,3.922554384921326e-06,4.367922555815551e-05,-0.001759793121891562,-1.0775459876250742e-05,0.00020531349491648143,-2.2089523227304597e-05,-0.0005679616151610389
1989-06-01,-3.792818669699157e-06,4.039836981216901e-06,4.494983140383007e-05,-0.0024037057301029563,-1.8486098269931972e-05,0.0002247965312562883,-1.8321821862423602e-05,-0.0006148931788629852
1989-07-01,-3.935269442188499e-06,3.9122077306844605e-06,4.8362769911229824e-05,-0.003190375355188735,-2.198707391341616e-05,0.00024081400624709204,-1.4605980089818536e-05,-0.0005769308700109832
1989-08-01,-3.474492784557818e-06,3.7501617093380657e-06,4.727914573941533e-05,-0.0038671791116939858,-2.362912554027779e-05,0.00021625517092616064,-1.5961029092660906e-05,-0.0005446776413009502
1989-09-01,-3.3380829284694627e-06,3.5337200257896336e-06,3.9621316646531104e-05,-0.0036833647754974663,-1.3997856772870623e-05,0.00018643548855834524,-1.884577869440251e-05,-0.000614534474152606
1989-10-01,-3.910403578357848e-06,4.340639984198228e-06,3.7956717696048506e-05,-0.002807179043884389,-1.172425332437602e-06,0.00018407968127576169,-2.9880988569877873e-05,-0.0007156382101432731
1989-11-01,-4.578260958685517e-06,4.15977896238784e-06,2.1954465559187546e-05,-0.0010934239071502816,1.3930808823455923e-05,0.00016733825987103046,-3.3110340604600445e-05,-0.0008159209755831398
1989-12-01,-4.7273387128341e-06,4.532951601003205e-06,1.7525040921547593e-05,-0.00042347892303951085,1.9323493428860923e-05,0.00015036246168165235,-3.323695044232051e-05,-0.0007272506384955099
1990-01-01,-5.959855589735497e-06,4.702696008131179e-06,2.4274204853830525e-05,0.0019839722881442867,2.2938923003883766e-05,0.00021787288915220415,-3.7317164405772276e-05,-0.000912268842512276
1990-02-01,-4.908537698704512e-06,3.8421504861104976e-06,2.1061942624939666e-05,0.00043484442358021624,1.2744303863395803e-05,0.00018371052874499583,-3.2400922474367646e-05,-0.0007103272461487602
1990-03-01,-4.885593697178861e-06,3.897913272327732e-06,3.1916056659461964e-05,0.0012371405318845063,1.292668717464299e-05,0.00021780876977572916,-3.388452088902443e-05,-0.0008483346997915457
1990-04-01,-4.503345636652232e-06,3.7046550067335305e-06,3.993895841661276e-05,-0.0016568665159866214,2.269351219703302e-06,0.0002148034354831907,-2.395597599143309e-05,-0.0005774721406244984
1990-05-01,-4.350508412536985e-06,4.379252750568453e-06,4.7080048403347706e-05,-0.003157608807669021,-1.0161785602187073e-05,0.00022088217974669533,-2.0372505552198192e-05,-0.0006110607500886545
1990-06-01,-4.397786481792507e-06,4.122388996370184e-06,5.134688315771856e-05,-0.0031274990760721266,-2.0225501170248856e-05,0.00023558452539873542,-1.7691047432481866e-05,-0.0006167970544386966
1990-07-01,-3.686639454916171e-06,4.054959621128147e-06,5.266973425559776e-05,-0.003871048102155328,-2.4223717835931374e-05,0.00022984106635703938,-1.541119764736864e-05,-0.000564733394033586
1990-08-01,-3.6559830944059224e-06,4.1273892754001255e-06,5.367625564132573e-05,-0.003402154106879607,-2.2688389955354588e-05,0.00022283113594312454,-1.8127815401589685e-05,-0.0006608212667439755
1990-09-01,-3.6730170351483674e-06,4.251804623115352e-06,4.7296409738024884e-05,-0.0037985497328918427,-1.8790738457547767e-05,0.00021667208329745336,-2.3156538323807958e-05,-0.0005950204770973263
1990-10-01,-3.8931860096391895e-06,4.171914969849328e-06,3.321234603912463e-05,-0.003647489211289212,-1.885068611175354e-06,0.00017222657788806828,-2.8192073259152095e-05,-0.0005827148925163783
1990-11-01,-4.755469361828277e-06,4.545777890822123e-06,2.8469152252388294e-05,-0.0015729901861050166,9.203771631811314e-06,0.00018318419279239606,-3.104668077581112e-05,-0.0007655878410635827
1990-12-01,-4.955402604831552e-06,4.253396080277706e-06,1.889866549301259e-05,0.00046666345951962285,2.1437568648252636e-05,0.0001764102307788562,-3.523630184236537e-05,-0.0008614408216089942
1991-01-01,-5.027351074600063e-06,4.233081500391865e-06,2.051986551824022e-05,0.001855874143075198,2.1924125446405795e-05,0.00017250472410523798,-3.842713217789914e-05,-0.0008938072520929079
1991-02-01,-4.892512205932006e-06,4.0868816628827205e-06,1.996406696934337e-05,0.0031985731766326353,1.9349548113366056e-05,0.00016869156524990103,-3.3658988684876246e-05,-0.0008297452950500883
1991-03-01,-4.848174076407125e-06,3.656493636734849e-06,2.5070093230527565e-05,-0.0004500964678300079,9.880162646628118e-06,0.00018263820038555423,-2.9551937474393066e-05,-0.0006800125750790661
1991-04-01,-4.901473849745195e-06,4.1134850478045985e-06,4.1932617023121566e-05,-0.0015615933079971,1.3279734178338134e-06,0.00023048999082675437,-2.4369501772341894e-05,-0.0006392236173269339
1991-05-01,-4.4854138589137795e-06,3.880686259048898e-06,4.6122897670176795e-05,-0.0035242886951891705,-1.1588351688780157e-05,0.00025298095351899974,-2.0821002937246406e-05,-0.000564489710086491
1991-06-01,-4.0872907652229874e-06,3.6727585874623348e-06,4.84927173214392e-05,-0.0035697266866918653,-2.0109969357560787e-05,0.0002306959231646033,-1.8112170048910874e-05,-0.0004781051757163368
1991-07-01,-4.025331561926763e-06,4.062504766352861e-06,5.411170977673524e-05,-0.0038345631764968857,-2.4300730729009956e-05,0.00022427689145843033,-1.6764643282585075e-05,-0.0005494712240761146
1991-08-01,-3.500408024639209e-06,4.240233472503054e-06,5.488294190116471e-05,-0.004329213334131055,-2.4948896939999292e-05,0.0002149441570509225,-1.9762445119565374e-05,-0.0006448731558824269
1991-09-01,-3.6426408257681e-06,3.871858660792876e-06,4.895471975629096e-05,-0.0036050845665158704,-1.6126184553806005e-05,0.00020336576653789962,-2.3595744556239857e-05,-0.00065209254292616
1991-10-01,-3.852199887128706e-06,4.19663722651344e-06,3.535343970069051e-05,-0.0029578703106381,-2.654006883468745e-06,0.00017551932387505076,-2.8941658354270157e-05,-0.0006606118404306471
1991-11-01,-5.071079894072623e-06,4.413638750767647e-06,3.0157915433414558e-05,-0.0019456698282738216,1.3268860909322808e-05,0.0001776436647560331,-3.3401246061627075e-05,-0.0007974490169241715
1991-12-01,-4.880208799550876e-06,4.2117398823351645e-06,1.5818786181864466e-05,-8.810412737147999e-05,1.8269001364907516e-05,0.0001427199094905518,-3.621905072189323e-05,-0.0008503355881354462
1992-01-01,-4.949161605129091e-06,4.145884257746731e-06,1.5103251662069062e-05,0.0005240344307821942,2.0852713143020602e-05,0.000154405665853119,-3.4138670497249516e-05,-0.0007621437058939289
1992-02-01,-4.352882975014415e-06,3.913626654796695e-06,2.0088833987189944e-05,0.001913710184453521,1.6122425482275764e-05,0.00017472160607212572,-3.3329040357539575e-05,-0.0007333679604926147
1992-03-01,-4.812542504397265e-06,4.1968744670027395e-06,3.1798570817641794e-05,8.77179559211072e-05,9.900481537832612e-06,0.00019510111997078639,-3.058382359351649e-05,-0.0006786614903830923
1992-04-01,-4.715940570659008e-06,3.817016742015424e-06,3.707759862633987e-05,-0.0016290961866616271,3.509835112579042e-06,0.00022951146547711687,-2.2972916453040802e-05,-0.0006091072767352065
1992-05-01,-3.665202256815722e-06,3.774904824305522e-06,4.0499881073569145e-05,-0.002717824827414006,-7.442512079640957e-06,0.0002092011754939449,-1.928376886088485e-05,-0.0005157039292195502
1992-06-01,-4.062488342812031e-06,4.139030698268552e-06,4.738357809580267e-05,-0.002971194771816954,-1.9293617827185828e-05,0.0002015245854636305,-1.679049950162357e-05,-0.0004722577917467182
1992-07-01,-4.33205706643934e-06,4.624946275941034e-06,5.760890029496742e-05,-0.0041997514927061275,-2.2533348653398987e-05,0.00023916363716125488,-1.635443869019398e-05,-0.000633916230678248
1992-08-01,-3.781539474998886e-06,3.91489845842276e-06,5.271905868793227e-05,-0.0034963795769726858,-2.3372957782287684e-05,0.00020812549337279052,-1.718403172765576e-05,-0.0006421451568409491
1992-09-01,-3.381875236750949e-06,3.720249126886682e-06,4.2031173447345494e-05,-0.0031585026590619236,-1.3293558627732896e-05,0.0002033447799476562,-2.231238213017206e-05,-0.0007325435338619476
1992-10-01,-3.8300297842167365e-06,4.110110414424497e-06,3.290649042579299e-05,-0.003188214759575203,-2.7077715328362373e-06,0.000173385922153102,-2.756384541437532e-05,-0.0006775900449914237
1992-11-01,-4.674232364371418e-06,3.8292411459409115e-06,2.1034320078066887e-05,-0.0019629478629212826,1.3543235451964262e-05,0.00014171470184010104,-3.11548554624975e-05,-0.0007201975070832608
1992-12-01,-5.058064335314351e-06,4.089868190522921e-06,1.3203152850080382e-05,0.00040393774725089315,2.170720524320911e-05,0.000167848838827922,-3.507549091624201e-05,-0.0008310536334950788
1993-01-01,-4.800683573437996e-06,4.381683580183254e-06,1.945522257540047e-05,0.0004422944130055839,2.0134035107080956e-05,0.00016865432144186343,-3.149242923867083e-05,-0.0007960956888079334
1993-02-01,-4.456533902563913e-06,3.8116128349950547e-06,1.631137596721929e-05,0.002718975520110689,1.8397485421571347e-05,0.00015341908010668703,-3.225457353590663e-05,-0.0007394068234134465
1993-03-01,-4.6011705949864765e-06,3.8738237225870094e-06,2.8892586147985194e-05,2.5199827291544352e-05,1.1700980914091425e-05,0.00017991167169384426,-2.8558568966841808e-05,-0.0006940375897102058
1993-04-01,-5.153994866456065e-06,4.120236743653947e-06,3.6946039472240955e-05,-0.0026486832211958244,4.103289126890429e-06,0.00022457672912423732,-2.4129648603305347e-05,-0.0005804994846888197
1993-05-01,-4.131006974018016e-06,3.994308756615257e-06,4.3424953204163614e-05,-0.0032324238418368623,-1.1764266153997077e-05,0.000203833292289346,-1.783464540494606e-05,-0.0005148326332952517
1993-06-01,-4.102732527481659e-06,4.192574359667629e-06,5.227145757984187e-05,-0.0034950538974953815,-2.0568419131450355e-05,0.0002364242845942499,-1.6222796996393546e-05,-0.0005345113701575126
1993-07-01,-4.09278531939711e-06,4.551427258149029e-06,5.4481930777403816e-05,-0.004347079811850563,-2.58305122510397e-05,0.0002482151103322394,-1.6977940228234015e-05,-0.000593965099445389
1993-08-01,-3.6625710879445986e-06,4.311048963477783e-06,5.246936362694766e-05,-0.0036547040508594364,-2.4087088864429722e-05,0.00022506610548589379,-1.7438639148944214e-05,-0.0005897813631842534
1993-09-01,-3.8127221219916524e-06,4.1639515420172634e-06,4.543524661786534e-05,-0.004054355667904019,-1.6851867258083075e-05,0.00020442057575564831,-2.182693882214868e-05,-0.0006430548940746424
1993-10-01,-3.7500287887709994e-06,4.252158620026033e-06,3.8943134775942525e-05,-0.003501245373627171,-3.518053095571564e-06,0.00016460408005514182,-3.073743009531682e-05,-0.0006799601275512639
1993-11-01,-4.580510053584908e-06,4.379572644806347e-06,2.666170448570543e-05,-0.002470871368132066,9.675386341509043e-06,0.00017676208017292083,-3.2565896638035985e-05,-0.0007524115062551573
1993-12-01,-5.847753908064019e-06,4.8124516645588995e-06,2.3748223194146345e-05,-0.0005106840035296045,2.0713387909511637e-05,0.00016447028201582725,-3.466052833808523e-05,-0.0007839582394808531
1994-01-01,-5.250426253329896e-06,4.264565550210115e-06,1.986936210608396e-05,0.0017226053387275897,2.254566581021728e-05,0.0001702431404737581,-3.3959812743673e-05,-0.0008320594740022595
1994-02-01,-4.949330242182411e-06,3.946919906787824e-06,1.7845027063320558e-05,0.0011904200619028416,1.826327102857509e-05,0.00019891820102202473,-3.380602025531567e-05,-0.0007765068100222077
1994-03-01,-5.080443627176636e-06,3.859305010666314e-06,2.69393374347586e-05,-0.0002896133537433343,1.2027097130028e-05,0.00020002646579087013,-2.8849280262078167e-05,-0.0006797017704229802
1994-04-01,-4.843508706677241e-06,4.136924265798569e-06,4.152135693775414e-05,-0.002547013536968734,-3.8358432772968497e-07,0.00021802566152473446,-2.313820127557356e-05,-0.000657282968556198
1994-05-01,-4.388421697434692e-06,4.028956277233748e-06,4.896964441524956e-05,-0.00368964574590791,-1.2549962775665335e-05,0.00021935895802016603,-1.9339728332647864e-05,-0.0004990400763441964
1994-06-01,-3.8084431055062477e-06,4.21373285200161e-06,5.25030820247847e-05,-0.0038905040128156543,-2.3149495453773333e-05,0.00024055336780293146,-1.6820458665861634e-05,-0.0005521291313925758
1994-07-01,-4.100956191026682e-06,4.435341126026613e-06,5.825508137082788e-05,-0.004164988422417082,-2.7541282179299742e-05,0.00024262240003736224,-1.6712054050739414e-05,-0.0005939808033872396
1994-08-01,-3.7759372699602195e-06,4.358759819200443e-06,5.734933647098111e-05,-0.004506464028963819,-2.628161122889391e-05,0.00024944902179413475,-1.6226506508491786e-05,-0.0006332654569026394
1994-09-01,-3.440067219063012e-06,3.701453807195151e-06,4.917793510267969e-05,-0.0036223507777322084,-1.687912455443958e-05,0.00021572939203906571,-2.200252443860714e-05,-0.0005763261773002645
1994-10-01,-3.581190148070555e-06,3.918719609651386e-06,3.307670757764203e-05,-0.003383859439054504,-1.7722543686561818e-06,0.00015277463489837828,-2.6330809724344504e-05,-0.0005917762488631222
1994-11-01,-4.449274569174495e-06,4.486622558700689e-06,2.8970341235599634e-05,-0.002395086266915314,1.2566901724702412e-05,0.00016086790992630995,-3.236280953684257e-05,-0.0007233667323210587
1994-12-01,-5.44082787129929e-06,4.618472731295267e-06,2.1237889593409862e-05,-0.0009396018867846578,2.0512839130658123e-05,0.00016475893289680243,-3.6679925410118834e-05,-0.0007416148946504109
1995-01-01,-5.323709991606192e-06,4.37229632681546e-06,8.694422697280076e-06,0.0008438298209512141,2.452177432132885e-05,0.00016930715673879604,-3.449966018532895e-05,-0.0008214045616720493
1995-02-01,-4.841323813245308e-06,3.931153979593457e-06,2.0463981168997307e-05,0.0013912506801716518,1.8015073042728807e-05,0.0001670230517447635,-3.078636704169716e-05,-0.0007226227050220284
1995-03-01,-4.345427510717489e-06,3.9086656024707274e-06,2.8606140046174348e-05,0.0010158505574509036,1.290894579142332e-05,0.00018367707070865436,-2.8873640413427454e-05,-0.0006941706791015653
1995-04-01,-4.791150092329622e-06,3.509543390567791e-06,3.35077305355865e-05,-0.0010153149560210295,5.268581389827887e-06,0.0002046529061772162,-2.5386464003122966e-05,-0.0006214273525984026
1995-05-01,-4.4225718286093365e-06,4.086099017777802e-06,4.423528167296995e-05,-0.0033537307899678126,-9.898238204186782e-06,0.00022579381493414985,-1.970941238131458e-05,-0.0005558486009249464
1995-06-01,-3.722868163109882e-06,3.994766044321597e-06,4.598839831353379e-05,-0.0037185796827543527,-2.0448839807483766e-05,0.00021983184979035286,-1.3756320942284832e-05,-0.0005161905695179788
1995-07-01,-4.047896992461829e-06,4.262296327774535e-06,5.616808773426828e-05,-0.004004840593552217,-2.2397164554734316e-05,0.0002232804490631679,-1.4939190335231676e-05,-0.0005855018268145311
1995-08-01,-3.871132699641357e-06,4.401837695434183e-06,5.5942536030178436e-05,-0.0048099722334882244,-2.3260967282112688e-05,0.00022569522570847766,-1.7100002592445216e-05,-0.0005035759689538585
1995-09-01,-3.943982122310495e-06,4.341198912850626e-06,4.299623231149706e-05,-0.00382146354240831,-1.4594620941872044e-05,0.0002143227675333037,-2.146315729190606e-05,-0.0006212067698167327
1995-10-01,-4.096596736153087e-06,3.969956602021672e-06,3.451506301167146e-05,-0.003125429429928772,-2.5812209319805594e-06,0.00017983081761485664,-2.6590543016895986e-05,-0.0006125919147355793
1995-11-01,-4.641634876820642e-06,4.390018968428385e-06,2.4646575094847636e-05,-0.0017555914382683113,1.1672046899288294e-05,0.0001704887836240232,-3.281513293106318e-05,-0.0008058592963304061
1995-12-01,-4.971101349139708e-06,3.9562319002859e-06,1.5277713246774274e-05,0.0012770840839948505,2.3050151607354303e-05,0.00013271979923956678,-3.2498418262589385e-05,-0.0007732601564687988
1996-01-01,-4.798153999437821e-06,3.946074323693343e-06,1.0524778175391983e-05,0.001744279870763421,2.2065661531606956e-05,0.00013640506040246692,-3.4171281502780953e-05,-0.0007923146161677627
1996-02-01,-4.824094566436461e-06,3.906537757017589e-06,1.7395565591272556e-05,0.00123506479212665,2.1039725002732928e-05,0.0001586503344697121,-3.293017072608339e-05,-0.0007765424622145172
1996-03-01,-4.337083476328741e-06,3.7954269123449736e-06,3.043515625606352e-05,0.00048250199142785277,1.03333435877825e-05,0.00017167527630590484,-2.8109673039171468e-05,-0.0006960487250277463
1996-04-01,-4.72647698538696e-06,4.269293925617119e-06,4.1272283613311554e-05,-0.0017094844224629924,2.139326040508292e-06,0.0002109156412188895,-2.4076115132016494e-05,-0.0006645959729212336
1996-05-01,-3.958191862434582e-06,4.126813892548026e-06,4.6469875862802856e-05,-0.0032878760976018384,-1.204654056761813e-05,0.00020219379166519502,-1.8832197588125473e-05,-0.0005842212582744348
1996-06-01,-4.1254366480324815e-06,3.962173855657329e-06,4.858385614543146e-05,-0.003643399031716399,-2.0132294074366136e-05,0.00024109804144245572,-1.5865408498571474e-05,-0.0005278022096414741
1996-07-01,-3.703756880698991e-06,3.5389719552717188e-06,4.782383018850776e-05,-0.0036179662856739014,-2.276175135713337e-05,0.00022287961201072903,-1.4368236130966773e-05,-0.0005267281570316603
1996-08-01,-3.222954730055844e-06,3.7991593123074715e-06,4.849672953495145e-05,-0.004067940972163342,-2.1849086416685687e-05,0.00023281925223272992,-1.752159119717086e-05,-0.0005644560587825254
1996-09-01,-3.484623387653748e-06,3.7572733875797637e-06,4.3857201743493104e-05,-0.0033440337574575096,-1.3843986380379647e-05,0.00019908768535970012,-2.036225789728878e-05,-0.0005956208648664567
1996-10-01,-4.275434717553244e-06,4.4020090545571854e-06,3.863415706112645e-05,-0.0031526535167358816,-1.7075481082429178e-06,0.00020053239495609887,-2.8428903635685447e-05,-0.0007142324344992328
1996-11-01,-4.592106990474752e-06,4.1445052282366294e-06,3.086230789762578e-05,-0.0017495736756245606,1.0069838741141471e-05,0.0001669677544668957,-3.2270233195243674e-05,-0.0008022645488381386
1996-12-01,-4.688855927933681e-06,4.1310536132104855e-06,1.6736413219971793e-05,0.001188041005661944,2.098341896531305e-05,0.00013937255971541163,-3.464187654336977e-05,-0.0008858603905537166
1997-01-01,-4.673967526311011e-06,4.3648816758240276e-06,1.0298207389943676e-05,0.0017938282326213084,2.1648484107572585e-05,0.00016400101685576374,-3.3612492045628305e-05,-0.0008056502338149585
1997-02-01,-5.741326478262366e-06,4.230338921653318e-06,2.013608000048467e-05,0.0022357980924425647,1.9814747377365294e-05,0.00022779115624871338,-3.7050496471595815e-05,-0.0009569156948903886
1997-03-01,-5.061335591076069e-06,3.8878616739650296e-06,2.977460218196521e-05,0.0007237722002173541,1.0395123224173273e-05,0.00019636265733424807,-3.1050774523873255e-05,-0.0007421270614334693
1997-04-01,-4.562111050316788e-06,3.7964955047090002e-06,3.9303048666982655e-05,-0.002728205799940042,6.749043157989425e-07,0.0002110752348016831,-2.1871653260542812e-05,-0.0005941534254816361
1997-05-01,-4.1095120574245585e-06,3.5701878707070463e-06,4.035658645586752e-05,-0.001983325091714505,-9.625157742578136e-06,0.00020605555164365796,-1.9570858527780667e-05,-0.0004911330203564528
1997-06-01,-4.148806692729731e-06,3.946867895119629e-06,4.608026473328746e-05,-0.00339168036589399,-2.111493917514703e-05,0.00021551636564254295,-1.5977226273585738e-05,-0.00047963506707067915
1997-07-01,-4.346692122447942e-06,4.480317278142662e-06,5.741400303525209e-05,-0.0041402410715818405,-2.6019139373342375e-05,0.0002451090949762147,-1.865444349104099e-05,-0.0005423313268693164
1997-08-01,-3.7898861200497763e-06,3.7681057393699994e-06,5.410639445114209e-05,-0.0034447955840732902,-2.508350631355175e-05,0.00022672054456052138,-1.8964820309918835e-05,-0.0006205773388501257
1997-09-01,-3.448356328352683e-06,3.6224042346719565e-06,4.211414471072084e-05,-0.0041853047150652856,-1.5039251593407243e-05,0.00020160521216894267,-2.3544810809132254e-05,-0.0005639957331974681
1997-10-01,-4.368582849202003e-06,4.5182485053447774e-06,3.924506316133241e-05,-0.0033484859159216285,-7.04873465500506e-07,0.00017397421743226005,-2.811387510907449e-05,-0.0006295294951996766
1997-11-01,-4.204851339249008e-06,4.365922610721243e-06,2.7223863906358736e-05,-0.002819841574819293,6.355771412407714e-06,0.00014443736517932848,-3.031689200806693e-05,-0.0006669929765242463
1997-12-01,-5.106863313833613e-06,4.364414352527409e-06,2.1332031240892887e-05,-0.0008524058102921117,1.7826166315769244e-05,0.000150679181842861,-3.489174028555078e-05,-0.0006931635046688219
1998-01-01,-4.9753018259002975e-06,4.51005803478321e-06,1.930067556997051e-05,0.0016284711819025688,1.971105718569431e-05,0.0001596643073753512,-3.543958310534906e-05,-0.0007638206928580379
1998-02-01,-4.640299334579181e-06,4.261860009788004e-06,2.547142193194662e-05,0.00011012292588929995,1.3205266960929813e-05,0.00014661213754152413,-2.9563887621631867e-05,-0.0006216338078957051
1998-03-01,-4.838053146447804e-06,4.114870186901098e-06,3.209965829317626e-05,0.000593299273532466,1.1604321376320773e-05,0.00020239108380337711,-2.9787077621446944e-05,-0.0006918776610594554
1998-04-01,-5.139056288713305e-06,3.7141375893872567e-06,3.639283857440011e-05,-0.0020591800421243533,3.3107421261645087e-06,0.00023207810500025516,-2.162149112234729e-05,-0.0006692232394319338
1998-05-01,-4.15486335900935e-06,3.718365017562785e-06,3.957773992251681e-05,-0.003179263148922473,-7.0118580229713445e-06,0.0001988956682907883,-1.692046629450692e-05,-0.00047370419148743775
1998-06-01,-4.133660651295936e-06,4.265096898032061e-06,4.748127422749722e-05,-0.002834934821294155,-1.8506625305495356e-05,0.00023127290660340805,-1.826459318569474e-05,-0.0005728362642306214
1998-07-01,-4.318379594169817e-06,4.654680255697653e-06,5.020583557779901e-05,-0.003495657438179478,-2.0339345480481696e-05,0.0002443019184283912,-1.4845046392652426e-05,-0.0006086090555375753
1998-08-01,-4.000966471062011e-06,4.491398993945008e-06,4.8415890365713046e-05,-0.0041984454583143815,-1.941739278013951e-05,0.00021982752969051944,-1.7067713486723957e-05,-0.0005614665496977977
1998-09-01,-3.7650656508725526e-06,4.391416891888477e-06,4.6272454382546366e-05,-0.004120297671761364,-1.4441483342255066e-05,0.0002139457137673162,-1.97139332853153e-05,-0.0006105483407736756
1998-10-01,-4.363547040637685e-06,4.837440183599112e-06,4.245156277215383e-05,-0.002758669506874867,-3.0051256284683144e-06,0.00019642511688289233,-2.5734060615290668e-05,-0.0008105650219173792
1998-11-01,-4.977480425641709e-06,4.267075804598241e-06,2.6465790381094014e-05,-0.00039879532778286375,1.1045115440668138e-05,0.00015443284837601823,-3.299076351130465e-05,-0.0008542992266787527
1998-12-01,-5.538125132257757e-06,4.432612422091504e-06,2.212317608087896e-05,0.001219921796291601,2.0081448643135707e-05,0.0001633379383747524,-3.426241695951524e-05,-0.0009175943584220174
1999-01-01,-5.273429320176488e-06,3.999331674810091e-06,1.0616727344253765e-05,0.0014493106391455512,2.1997487887607088e-05,0.0001644034455239307,-3.463026771212018e-05,-0.0008676946890773252
1999-02-01,-5.249571728136121e-06,4.147553843077056e-06,1.6064945395824072e-05,0.0029549675673479214,2.356835570286161e-05,0.00017960194327315548,-3.106023122496338e-05,-0.0008056146422556292
1999-03-01,-4.790910627779429e-06,3.7587218936642604e-06,2.835633018012082e-05,-0.0004037136022816412,9.720505788988834e-06,0.00018932299781226902,-2.6951504091658955e-05,-0.0007362263810743268
1999-04-01,-4.864008355286097e-06,3.875193462186296e-06,3.7414886972954744e-05,-0.0008125752174237277,4.2137617128901184e-07,0.0002356336608499987,-2.2562707773033068e-05,-0.0007055288733681664
1999-05-01,-4.02443015597324e-06,3.8135400089597504e-06,4.661777610203526e-05,-0.00239341188716935,-1.3053980053103129e-05,0.0002295362037330051,-1.82653800518974e-05,-0.0005376873256561037
1999-06-01,-4.24181113531056e-06,4.325799846889114e-06,5.0066879697117314e-05,-0.003806806853390299,-1.965354853642306e-05,0.00024733883492444875,-1.678819612964852e-05,-0.0004869380973104853
1999-07-01,-3.976993707397131e-06,4.404647836020647e-06,5.474952051938954e-05,-0.003838424163404852,-2.514575109151857e-05,0.00023256225176737644,-1.6002105552247945e-05,-0.0005756471485559208
1999-08-01,-3.809669304248063e-06,4.223034628820114e-06,5.163213200666789e-05,-0.0038947953726164997,-2.4520048879951772e-05,0.00021526602722587995,-1.7281259776987762e-05,-0.00045486555488120456
1999-09-01,-3.6917328560268856e-06,4.459107612917265e-06,4.6123185428336536e-05,-0.0036291268770582974,-1.757301496192148e-05,0.00019804811017820612,-1.9699857577425165e-05,-0.0005263243413840731
1999-10-01,-4.1354452772948285e-06,4.443616535950946e-06,3.832966121692272e-05,-0.00346723354596179,-3.5747294272628745e-06,0.00017764867834557663,-2.6758744353899377e-05,-0.0006090851456974633
1999-11-01,-4.426176391523425e-06,4.024548139773922e-06,2.6474541658392466e-05,-0.000957973679760471,1.1725946023943834e-05,0.00015109197875062819,-3.0606464902069835e-05,-0.0006470881392791247
1999-12-01,-5.386403576720069e-06,4.095618896980397e-06,1.6488150054026877e-05,0.0005559102646657266,2.1814179490320385e-05,0.00016766596218076302,-3.2462034386901836e-05,-0.0008243348323352014
2000-01-01,-4.622829122781024e-06,3.818083311708888e-06,1.3023729300838284e-05,0.0013222630514064804,2.0618968327263637e-05,0.00016346432403224753,-3.316364516935761e-05,-0.0008370745490537956
2000-02-01,-5.053866178737878e-06,4.227465291776014e-06,1.9076008759496246e-05,0.0012783219972334336,1.8788714182197248e-05,0.0001904730083879258,-3.421632090669774e-05,-0.0008490757560745503
2000-03-01,-5.032814680852366e-06,4.071697306058313e-06,2.6898642765266487e-05,0.0010249334081890993,1.218318980785885e-05,0.00022647993773716735,-3.1216196281563364e-05,-0.0008016153515200131
