,vo600GLB_cluster1,vo600GLB_cluster2,vo600GLB_cluster3,vo600GLB_cluster4,vo600GLB_cluster5,vo600GLB_cluster6,vo600GLB_cluster7,vo600GLB_cluster8
2008-11-01,-9.314193e-06,3.961566e-06,-5.3604163e-06,6.838002e-05,-1.4004134e-05,-4.0866034e-06,-6.516336e-05,0.00017029318
2008-12-01,7.5265853e-06,5.1857496e-06,-8.627656e-06,4.084419e-05,-8.487041e-06,-4.9551127e-06,-5.538645e-05,0.00021301548
2009-01-01,1.4891084e-06,2.4731526e-06,-8.823328e-06,5.234728e-05,-1.4847588e-05,-9.989963e-07,-4.8569025e-05,0.00015451964
2009-02-01,5.401278e-06,3.8252074e-06,-5.8072037e-06,4.741107e-05,-1.1671451e-05,-2.5670633e-06,-6.0609542e-05,0.00022179451
2009-03-01,-4.069734e-07,6.3133157e-06,-1.0111384e-05,5.4771386e-05,3.9306178e-07,-2.319055e-06,-4.390483e-05,0.00016022389
2009-04-01,8.89082e-07,5.2012692e-06,-6.1512183e-06,6.730792e-05,-9.543364e-06,-5.3271797e-06,-6.8121866e-05,0.00017068833
2009-05-01,8.697418e-06,1.825123e-06,-8.615323e-06,9.350104e-05,-3.8231155e-06,-8.423311e-06,-3.9320636e-05,0.00016460007
2009-06-01,1.488168e-05,-1.5670194e-06,8.250827e-07,9.276501e-05,-1.1423443e-05,-4.069734e-07,-3.6576515e-05,0.00010965373
2009-07-01,1.4241654e-05,5.7772922e-06,8.010793e-07,8.110051e-05,-8.127303e-06,-8.167306e-06,-2.6352078e-05,3.9810744e-05
2009-08-01,1.2129563e-05,2.457149e-06,1.9371291e-06,8.9140856e-05,2.6505586e-07,-9.831376e-06,-3.641651e-05,3.217042e-05
2009-09-01,1.1537537e-05,5.3692747e-06,8.425406e-06,9.771722e-05,-7.967297e-06,8.730822e-07,-3.3520388e-05,-2.4950605e-06
2009-10-01,4.2572283e-06,3.1131785e-06,1.3531026e-06,9.154895e-05,-6.5432323e-06,-6.42323e-06,-3.9048624e-05,5.858755e-05
2009-11-01,5.7707075e-07,8.489409e-06,-3.2630924e-06,9.697319e-05,-9.775373e-06,-1.0295844e-07,-7.856231e-05,0.000112117836
2009-12-01,5.8092955e-06,6.545324e-06,-1.0263393e-05,7.6708326e-05,-1.0815413e-05,-2.1110427e-06,-7.3954114e-05,0.000118526106
2010-01-01,8.798414e-06,2.7946953e-06,-5.1965726e-06,4.438543e-05,-1.5774945e-05,5.443271e-07,-4.0446856e-05,0.00015143394
2010-02-01,1.09748635e-05,6.5644726e-06,-1.1241358e-05,6.8564565e-05,-1.9906092e-05,7.618655e-08,-3.8927446e-05,0.0001917106
2010-03-01,4.240188e-06,5.9813483e-06,-1.6095251e-05,6.761185e-05,-1.473189e-05,-3.0119081e-06,-4.6943354e-05,0.00016949438
2010-04-01,7.993538e-06,-2.6341113e-06,-1.7877475e-05,8.876038e-05,-9.3195085e-06,-7.414088e-06,-4.2861484e-05,0.00018701275
2010-05-01,6.0881175e-06,-2.075627e-06,-5.9444574e-09,9.3433584e-05,-8.941712e-06,-6.6174252e-06,-3.230775e-05,0.00018336617
2010-06-01,1.012071e-05,1.7598559e-06,3.082152e-06,6.879453e-05,-7.7343975e-06,-7.693332e-06,-2.6451871e-05,0.000115912626
2010-07-01,9.751124e-06,3.7474056e-06,3.2792632e-06,3.943298e-05,-6.1821374e-06,-4.4081244e-06,-3.5116605e-05,1.688824e-05
2010-08-01,6.1702467e-06,2.4004712e-06,2.7618444e-06,0.0001000615,-9.582327e-06,-7.923296e-06,-3.42296e-05,-2.1577544e-06
2010-09-01,6.301656e-06,5.196889e-07,4.388021e-06,7.907723e-05,2.690831e-08,-8.807547e-08,-2.9564606e-05,-4.7202193e-06
2010-10-01,4.7329686e-06,1.308139e-06,4.9382943e-06,9.947838e-05,-8.350373e-06,-1.2378987e-06,-2.4981739e-05,2.3327248e-05
2010-11-01,-6.876253e-07,3.1560685e-06,-4.925543e-06,9.555255e-05,-1.8197785e-05,-3.4143486e-06,-3.925597e-05,0.000112454945
2010-12-01,5.825301e-06,5.3325184e-06,-1.0149026e-05,9.082185e-05,-9.204527e-06,-7.861818e-07,-4.517756e-05,0.00010144949
2011-01-01,1.2510642e-05,4.868787e-06,-6.7082365e-06,4.758869e-05,-1.7320512e-05,2.9044895e-07,-5.018978e-05,0.00021862063
2011-02-01,6.2820654e-06,4.4879635e-06,-6.4628184e-06,4.4152817e-05,-7.359864e-06,2.5415357e-06,-4.5831475e-05,0.00015672416
2011-03-01,-1.0212752e-06,6.797345e-07,-4.914138e-06,7.395858e-05,-3.306217e-06,-4.1694148e-06,-4.6948553e-05,0.000162665
2011-04-01,3.7263235e-06,-3.907073e-06,-1.29621985e-05,8.886993e-05,5.1226743e-06,-4.7279536e-06,-5.8178615e-05,0.00010277421
2011-05-01,3.4978293e-06,-1.3936369e-06,-6.4628184e-06,9.136643e-05,-3.1961972e-06,-9.822521e-06,-3.130095e-05,0.00015195964
2011-06-01,1.1833625e-05,3.4555123e-06,1.1105829e-05,4.6894747e-05,-3.306217e-06,-4.871821e-06,-2.8669041e-05,7.2333736e-05
2011-07-01,1.2417553e-05,3.23548e-06,1.0733467e-05,5.9208032e-05,-2.9169314e-06,-1.2488286e-05,-2.485235e-05,2.8631184e-06
2011-08-01,8.795501e-06,1.8889841e-07,4.733389e-06,6.864398e-05,-4.2878964e-06,-6.208931e-06,-3.4576035e-05,-3.7783408e-05
2011-09-01,7.4160744e-06,2.8038849e-06,3.0239098e-06,8.4968604e-05,-1.0651871e-05,-1.15760486e-07,-3.8672e-05,-5.828115e-06
2011-10-01,3.2693351e-06,1.0097792e-06,-1.0805161e-06,7.8376135e-05,-6.589755e-06,1.2044256e-06,-7.2412935e-05,6.539429e-05
2011-11-01,-1.2725242e-05,6.959086e-06,-4.110174e-06,7.024344e-05,-4.914138e-06,-4.3048203e-06,-4.4782093e-05,0.00022458685
2011-12-01,3.3454999e-06,2.3638204e-06,-4.389447e-06,5.9343434e-05,-3.6964775e-07,2.5415357e-06,-4.998668e-05,0.00018786703
2012-01-01,1.0400177e-05,1.2086821e-06,-8.7487715e-06,3.9070164e-05,-9.452386e-06,7.1225877e-06,-6.4539025e-05,0.00013236563
2012-02-01,5.1898824e-06,4.7835056e-07,-8.223295e-06,3.743137e-05,-1.3576093e-05,2.6069974e-06,-3.326834e-05,0.00019604703
2012-03-01,7.4521304e-06,4.60539e-07,-7.5107746e-06,4.821713e-05,-1.1604425e-06,-2.5320478e-06,-4.5879926e-05,0.00022700599
2012-04-01,4.049849e-06,4.2490865e-07,-9.737392e-06,9.300786e-05,-6.7982546e-06,-4.206464e-06,-5.1428666e-05,0.00016582731
2012-05-01,8.298244e-06,3.916255e-06,-1.4899852e-06,9.123547e-05,-6.5934e-06,2.3487082e-06,-3.6465768e-05,0.00012397573
2012-06-01,1.1175041e-05,2.7316928e-06,6.6060165e-06,7.4794094e-05,-1.0521166e-05,-4.8121074e-06,-3.6545927e-05,0.00012304055
2012-07-01,1.0132982e-05,3.4352997e-06,1.0783155e-05,8.224882e-05,-1.2851378e-06,-5.889793e-06,-2.5965019e-05,1.901275e-05
2012-08-01,8.039959e-06,1.5560363e-06,1.3333702e-06,8.019142e-05,-4.3901673e-07,-2.5409536e-06,-3.1282194e-05,-4.6316345e-05
2012-09-01,8.218089e-06,1.5293117e-06,7.559007e-06,9.088812e-05,-9.577074e-06,-1.7126513e-06,-2.2420238e-05,-2.3399945e-05
2012-10-01,4.6020505e-06,1.6272825e-06,3.4442128e-06,0.00010327704,-3.0575247e-06,-2.1757878e-06,-4.188982e-05,5.5279976e-05
2012-11-01,7.5679127e-06,6.9533635e-06,-2.6389243e-06,9.7416574e-05,-2.378293e-05,1.6183767e-06,-5.5347526e-05,0.00010954721
2012-12-01,5.1008174e-06,5.6084828e-06,-6.246053e-06,6.323347e-05,-5.934322e-06,-1.09481334e-07,-7.097841e-05,0.00016982632
2013-01-01,7.5627577e-06,3.2271528e-06,-9.795778e-06,4.796124e-05,-8.860963e-06,-1.3985664e-06,-4.7067464e-05,0.0001698014
2013-02-01,1.0794312e-05,-4.5569323e-07,-9.425075e-06,5.1805262e-05,-1.7596642e-05,7.6182914e-08,-2.9233466e-05,9.7055105e-05
2013-03-01,-8.908646e-07,6.676295e-06,-1.2930628e-05,8.693333e-05,-1.2366516e-05,-2.8169052e-06,-4.767187e-05,0.00012019176
2013-04-01,1.808814e-06,-2.3172615e-06,-1.25921615e-05,7.911635e-05,-1.0439799e-06,-2.510671e-06,-5.305511e-05,0.0001423936
2013-05-01,1.0093205e-05,8.4244675e-08,-3.9928273e-07,9.203451e-05,-9.2961345e-06,-8.055089e-06,-4.036259e-05,0.00016126718
2013-06-01,1.441269e-05,2.85645e-06,3.4527984e-06,8.598239e-05,-1.1721815e-05,-9.39217e-07,-3.7679034e-05,4.693844e-06
2013-07-01,8.3444575e-06,4.347319e-06,1.3888872e-05,7.203271e-05,-7.636034e-06,-7.13639e-06,-2.97734e-05,2.6791604e-06
2013-08-01,1.1576012e-05,2.735571e-06,2.5663358e-06,6.813228e-05,-9.3203125e-06,-4.4125372e-06,-2.980564e-05,-1.45907325e-05
2013-09-01,6.3539446e-06,3.0740375e-06,4.613259e-06,6.472343e-05,-1.0496886e-05,-7.297567e-06,-4.2087166e-05,1.0093205e-05
2013-10-01,4.9033733e-06,1.5025835e-06,4.024969e-06,9.17041e-05,-1.4228084e-05,-4.4689477e-06,-5.2660238e-05,2.4010655e-05
2013-11-01,-6.209637e-06,5.209604e-06,-1.3985664e-06,9.13334e-05,-6.2418694e-06,2.2117529e-06,-4.922721e-05,0.00011687156
2013-12-01,6.3297703e-06,5.0161943e-06,-4.4608896e-06,2.928913e-05,-2.0513253e-06,2.4857472e-06,-4.2473985e-05,0.00016849587
2014-01-01,5.4474513e-06,1.4582984e-06,-1.0630552e-05,3.864409e-05,-1.054383e-05,3.0626325e-06,-3.4652156e-05,8.236861e-05
2014-02-01,1.0529278e-05,1.7358034e-06,-1.2044096e-05,5.1764917e-05,-4.828944e-06,-1.0045624e-06,-2.7887952e-05,0.00011807149
2014-03-01,6.401373e-06,1.961278e-06,-1.0188276e-05,7.699194e-05,-6.0083403e-06,4.0946034e-06,-5.544776e-05,0.00014544919
2014-04-01,5.083224e-06,-6.4900814e-07,-4.8636284e-06,9.7536045e-05,-8.002913e-06,6.21003e-08,-5.3912794e-05,0.00015869141
2014-05-01,9.323856e-06,-7.8776065e-07,2.0219813e-06,8.397295e-05,-4.2999454e-06,-6.3552216e-06,-6.51171e-05,0.0001261365
2014-06-01,1.1604607e-05,5.534166e-06,2.646375e-06,5.3022366e-05,-7.4999334e-06,-1.0023505e-05,-2.3725363e-05,0.00012552078
2014-07-01,1.4735226e-05,3.964524e-06,6.791619e-06,6.428737e-05,-9.7720185e-06,-6.866874e-06,-1.64495e-05,2.7408532e-08
2014-08-01,9.3845665e-06,2.074019e-06,5.7769867e-06,7.1537215e-05,-7.5086064e-06,-9.24302e-06,-3.4123157e-05,4.154056e-05
2014-09-01,8.161805e-06,1.2068122e-06,3.3960532e-07,0.000106121384,-6.6500725e-06,-2.192639e-06,-3.9881408e-05,1.1361793e-05
2014-10-01,-1.9324725e-06,5.2306495e-06,3.1753661e-06,9.223742e-05,-1.4957906e-05,-3.3681863e-07,-4.2170832e-05,4.2364405e-05
2014-11-01,9.4664574e-07,4.2853935e-06,-2.7649949e-06,8.14407e-05,-4.0311133e-06,-8.8315574e-07,-5.6306293e-05,0.00018180246
2014-12-01,6.982402e-06,6.0111342e-06,-6.70211e-06,9.216805e-05,-1.3006698e-05,3.4827826e-07,-5.5456432e-05,0.00011346662
2015-01-01,7.0354254e-06,5.122711e-07,-7.650255e-06,4.166823e-05,-1.0079275e-05,1.7224884e-06,-4.2308806e-05,0.00014241664
2015-02-01,3.4562763e-06,3.7395148e-06,-1.5538128e-05,5.2500098e-05,-6.706119e-06,-2.6205598e-06,-3.9819708e-05,0.00016585708
2015-03-01,-2.028326e-06,-1.8223291e-06,-1.1212243e-05,4.8079804e-05,-6.2769614e-06,3.2846146e-06,-5.4762888e-05,9.335565e-05
2015-04-01,4.8638976e-06,8.555944e-07,-8.645897e-06,8.5948435e-05,-1.8296123e-07,-5.375732e-06,-4.9106624e-05,0.00013667456
2015-05-01,1.45027225e-05,4.4433327e-06,1.8684004e-06,9.847976e-05,-1.15040675e-05,-3.6333658e-06,-5.5028955e-05,0.00015252753
2015-06-01,1.4193731e-05,6.3573607e-06,4.8553193e-06,9.900333e-05,-1.2920282e-05,-2.654895e-06,4.04851e-06,5.9718484e-05
2015-07-01,9.584604e-06,4.6064088e-06,3.851099e-06,8.488413e-05,-1.993998e-06,-1.1916054e-05,-2.2747925e-05,-5.50118e-05
2015-08-01,1.0013762e-05,4.4261615e-06,-2.2600725e-06,9.0514644e-05,-3.890862e-06,-1.1546981e-05,-2.8069451e-05,1.4605717e-05
2015-09-01,8.7005465e-06,5.736365e-08,2.5464615e-06,8.116765e-05,-5.32424e-06,1.2246674e-06,-4.3081287e-05,2.1652442e-05
2015-10-01,9.301362e-06,-1.743756e-07,1.267581e-06,0.000103801285,-1.1727228e-05,-2.6634734e-06,-3.9570798e-05,5.3778982e-05
2015-11-01,2.906956e-06,1.0015065e-06,-3.023968e-06,0.000105311905,-4.7062567e-06,1.1989177e-06,-3.8068756e-05,0.00011422116
2015-12-01,9.232699e-06,3.8339276e-06,-6.6374487e-06,8.613726e-05,2.8911018e-07,-1.1871816e-06,-5.7809884e-05,0.0002072362
2016-01-01,4.371075e-06,1.0830554e-06,-1.0719879e-05,5.1954434e-05,-8.2154875e-06,-1.8528954e-07,-2.1270615e-05,0.00017546919
2016-02-01,5.9464182e-06,2.8442082e-06,-1.1980148e-05,4.5103723e-05,-8.223571e-06,-2.2776658e-06,-2.148874e-05,0.00015458584
2016-03-01,1.1800003e-06,4.6053574e-06,-1.3498939e-05,6.9065056e-05,-1.0146294e-05,-4.0226587e-06,-4.353543e-05,0.00012955004
2016-04-01,7.2874755e-06,-1.2066448e-07,-1.5841753e-05,8.569903e-05,-3.683359e-06,-2.9966686e-06,-5.8699086e-05,0.00018232799
2016-05-01,9.153649e-06,1.8262945e-06,1.2183147e-05,9.2679e-05,-4.9840237e-06,-3.885325e-06,-1.9606414e-05,0.00017111479
2016-06-01,1.1787295e-05,2.8765207e-06,4.144873e-06,7.337098e-05,-8.579031e-06,-1.2246746e-05,-1.7998755e-05,0.00010001443
2016-07-01,1.1044056e-05,2.698791e-06,7.4975214e-06,8.02944e-05,-2.4715555e-06,-6.88251e-06,-2.9203868e-05,5.275888e-06
2016-08-01,1.1342967e-05,2.6664784e-06,-5.4883276e-07,5.572717e-05,-6.1715837e-06,3.4662662e-06,-3.5359815e-05,-3.4867015e-05
2016-09-01,6.6411812e-06,2.2625463e-06,1.7697457e-06,8.30977e-05,-7.448012e-06,-5.331407e-06,-4.6678033e-05,-9.6428266e-08
2016-10-01,5.4616976e-06,3.6036035e-06,6.9528323e-07,9.93439e-05,-1.2763776e-05,-2.3746106e-06,-3.4349985e-05,0.00010978962
2016-11-01,-1.1258817e-07,6.099912e-06,-2.0918596e-06,8.6151435e-05,-5.1652023e-07,2.480665e-06,-6.666466e-05,0.0002013371
2016-12-01,1.9474755e-06,3.151199e-06,-1.0105898e-05,6.9420516e-05,-6.551287e-06,1.9313156e-06,-6.0460232e-05,0.0002101913
2017-01-01,4.693531e-06,1.3889439e-06,-1.0758158e-05,2.1815682e-05,-8.18893e-06,2.732566e-06,-6.758989e-05,0.00011165702
2017-02-01,5.419817e-06,7.562354e-06,-1.3654215e-05,5.7258345e-05,-1.4698249e-05,-1.1076627e-06,-2.7135866e-05,0.00021766727
2017-03-01,4.9568116e-06,3.2863609e-06,-1.1357348e-05,7.537913e-05,-8.2622864e-07,5.439506e-08,-4.5002453e-05,0.00020827097
2017-04-01,5.6195495e-06,-8.5346255e-07,-1.0286072e-05,8.672732e-05,-8.68825e-06,-3.4499244e-06,-6.370427e-05,0.00018245156
2017-05-01,1.0158823e-05,4.1669773e-06,1.7157727e-06,8.348628e-05,-2.8053473e-06,-8.2252445e-06,-5.0041053e-05,0.00013445326
2017-06-01,1.20471595e-05,5.329035e-06,3.821995e-06,7.536098e-05,-5.0114395e-06,-4.4031767e-06,-5.0613e-05,4.8724505e-05
2017-07-01,8.615469e-06,4.993126e-06,2.986766e-06,8.007274e-05,-9.550713e-06,-9.69597e-06,-3.0985175e-05,2.5691552e-06
2017-08-01,1.1938217e-05,4.039881e-06,1.5977494e-06,0.00010474825,-6.000999e-06,-1.4533725e-07,-5.5415556e-05,1.9600517e-05
2017-09-01,5.0475937e-06,3.5224002e-06,8.306801e-06,9.2310634e-05,-2.3695757e-06,-2.996676e-07,-5.3844968e-05,6.2641266e-06
2017-10-01,6.0734747e-06,5.1746974e-06,3.7039717e-06,0.00012358624,-3.631496e-06,-6.7999135e-06,-5.119403e-05,6.903322e-05
2017-11-01,-1.5161932e-06,6.9087037e-06,-5.701404e-06,8.765334e-05,-1.5161932e-06,-1.9072468e-07,-7.0386086e-05,0.000100917096
2017-12-01,6.9087037e-06,6.9631715e-06,-1.0376862e-05,4.6300534e-05,-1.645949e-05,3.2500466e-06,-5.5542652e-05,7.714945e-05
2018-01-01,9.704043e-06,2.039531e-06,-7.3149204e-06,6.1110884e-05,-8.595191e-06,5.6328063e-06,-5.3566568e-05,0.00024157681
2018-02-01,4.946851e-07,1.6298509e-06,-1.2726174e-05,3.7238242e-05,4.60539e-07,3.831905e-06,-3.9782404e-05,0.00018729364
2018-03-01,1.0736789e-05,4.2245156e-06,-1.1189855e-05,5.9805017e-05,-8.100149e-06,-5.0787276e-06,-4.140407e-05,0.00012689081
2018-04-01,-6.1541505e-06,8.019488e-07,-1.1488584e-05,8.573462e-05,-8.031871e-06,-5.309179e-06,-5.968623e-05,0.00015319596
2018-05-01,5.812042e-06,1.6639897e-06,4.9158625e-06,0.000110503446,-2.7401184e-06,-3.491201e-06,-4.5185116e-05,0.00019903792
2018-06-01,1.5729816e-05,2.039531e-06,6.6996945e-06,8.0314836e-05,-9.269461e-06,-5.7103243e-06,-3.9108134e-05,8.583704e-05
2018-07-01,1.0873351e-05,3.8489743e-06,-2.3645698e-06,7.287224e-05,-7.699004e-06,-6.043192e-06,-4.5355817e-05,2.9701758e-05
2018-08-01,1.3075405e-05,4.5573834e-06,6.792834e-08,8.6519845e-05,-6.469949e-06,-1.4364909e-05,-3.9423932e-05,1.9152387e-05
2018-09-01,7.391034e-06,1.0409276e-06,-1.2635428e-06,9.2204216e-05,-6.9308444e-06,-5.0392555e-07,-5.1782736e-05,-2.2712222e-05
2018-10-01,9.811847e-07,-2.210938e-06,-3.0761294e-07,0.000103658305,2.3211905e-06,-3.525347e-06,-4.8462585e-05,8.817566e-05
2018-11-01,7.4081036e-06,6.8533263e-06,-8.851239e-06,8.3745945e-05,-4.3447144e-06,4.7707654e-06,-5.9874008e-05,0.00019154412
2018-12-01,8.218936e-06,6.20466e-06,-4.882422e-06,7.167733e-05,-1.1172786e-05,-3.1241943e-06,-5.6511177e-05,0.0001261568
2019-01-01,1.2486205e-05,4.8956063e-06,-1.1578668e-05,5.3341213e-05,-8.31145e-06,5.448368e-06,5.695132e-06,0.00017214548
2019-02-01,7.669281e-06,1.4112302e-06,-8.202871e-06,3.447822e-05,-4.106514e-06,-2.4186156e-06,-3.0283729e-05,0.00016992456
2019-03-01,4.629095e-06,4.1059466e-06,-1.1864919e-05,8.475979e-05,8.577394e-06,-1.3032259e-06,-7.205672e-05,0.0001405591
2019-04-01,6.3762127e-06,8.8808156e-07,-1.5438127e-05,8.8333e-05,-1.1282544e-05,2.4648034e-07,-6.0369755e-05,0.00014975863
2019-05-01,9.149895e-06,1.5764817e-07,-4.530957e-06,7.7031e-05,-7.798175e-06,-4.530957e-06,-5.9461643e-05,0.00014404347
2019-06-01,1.0966112e-05,5.6457793e-06,8.182564e-06,7.4513955e-05,-1.2654578e-05,-7.107221e-06,-3.8831786e-05,0.00013841715
2019-07-01,1.2654011e-05,5.0930175e-06,1.0156713e-05,7.6488104e-05,-1.0838361e-05,-9.318268e-06,-3.952274e-05,2.8151073e-05
2019-08-01,1.1647193e-05,1.3322642e-06,-3.3662072e-06,8.297319e-05,-8.676667e-06,-6.633425e-06,-5.046939e-05,-3.7894075e-05
2019-09-01,6.2577674e-06,1.381617e-06,-1.1354205e-06,9.287354e-05,-6.1596293e-06,-8.716153e-06,-3.9414168e-05,2.2798558e-06
2019-10-01,6.247894e-06,5.8925507e-06,-8.096831e-07,0.000104540755,-6.8505833e-06,3.1978343e-06,-4.413238e-05,3.618586e-05
2019-11-01,-2.852932e-06,4.599482e-06,-1.9645595e-06,7.6053795e-05,-1.09074535e-05,7.1040995e-07,-5.943203e-05,0.00010400774
2019-12-01,5.764232e-06,3.748064e-07,-5.626607e-06,6.02606e-05,-6.6926514e-06,6.6105713e-07,-6.768397e-05,0.00012893137
2020-01-01,9.9390345e-06,1.9923427e-06,-6.0329476e-06,4.229173e-05,-9.868738e-06,1.7722559e-06,-3.2608375e-05,0.00016730864
2020-02-01,1.533901e-05,1.4971483e-06,-8.406736e-06,5.3186002e-05,-6.7167894e-06,-5.286227e-06,-7.683597e-06,0.00012023374
2020-03-01,-4.39016e-06,3.9731203e-06,-1.3853874e-05,5.7312624e-05,2.5661393e-06,-2.637331e-06,-1.259624e-05,8.7095024e-05
2020-04-01,1.2141791e-06,1.174878e-06,-1.1370044e-05,7.906187e-05,-1.0741227e-05,-8.22595e-06,-5.797333e-05,0.00014699782
2020-05-01,1.1448195e-05,1.937322e-06,-4.64169e-06,9.74155e-05,-5.828584e-06,-4.5630877e-06,-4.077515e-05,0.00015521175
2020-06-01,9.1765905e-06,6.246628e-07,4.0831655e-06,0.0001001823,-1.0025942e-05,-6.7953915e-06,-3.69708e-05,5.0898678e-05
2020-07-01,9.766107e-06,4.5547786e-06,9.695366e-06,8.867493e-05,-8.618965e-06,-8.108047e-06,-3.332366e-05,3.6027126e-05
2020-08-01,1.1424618e-05,5.5373057e-06,-7.508752e-07,6.82855e-05,-8.320276e-06,-3.784924e-06,-4.252798e-05,-2.8851187e-05
2020-09-01,9.255193e-06,3.0141746e-06,6.3940715e-06,0.00011168182,-3.1403833e-06,-2.511566e-06,-4.7747177e-05,4.7723144e-05
2020-10-01,9.705145e-07,-1.9377694e-06,7.439481e-06,9.754127e-05,-2.205019e-06,-3.0539231e-06,-3.414112e-05,3.78507e-05
2020-11-01,-2.24432e-06,-1.4740181e-06,-5.451293e-06,9.839803e-05,-2.943878e-06,-6.7037035e-08,-5.7682504e-05,7.7592005e-05
2020-12-01,4.790585e-06,6.796872e-07,-8.689705e-06,5.4011325e-05,-1.3460864e-05,1.4519173e-07,-6.6258006e-05,0.00018879064
2021-01-01,8.392628e-06,6.214661e-06,-3.9319057e-06,5.8114252e-05,-1.4406891e-05,-1.4428006e-06,-3.8563325e-05,0.00019415947
2021-02-01,7.787636e-06,3.5440535e-06,-8.961972e-06,6.826946e-05,-3.923262e-06,-2.1552842e-07,-4.1134044e-06,0.00016632123
2021-03-01,-5.012247e-06,1.2623786e-06,-7.6050637e-06,6.2919615e-05,-3.1367745e-06,-1.3304452e-06,-5.9599726e-05,0.00019242227
2021-04-01,1.061381e-05,2.5328554e-06,-8.49527e-06,7.965194e-05,-4.338115e-06,-5.4962366e-06,-3.5149445e-05,0.00018606122
2021-05-01,9.706324e-06,5.3842086e-10,-1.3131576e-06,9.288396e-05,-3.797395e-07,-8.91876e-06,-4.342918e-05,0.00010495785
2021-06-01,1.2722634e-05,2.4464316e-06,7.092385e-07,6.9868365e-05,-1.1909142e-05,-5.1246025e-06,-3.452717e-05,1.2480639e-05
2021-07-01,1.172008e-05,1.3055906e-06,2.9131406e-06,7.160556e-05,7.831841e-08,-5.729591e-06,-2.1286505e-05,5.566457e-06
2021-08-01,8.945764e-06,1.8587234e-06,1.1068041e-06,8.985036e-05,-5.193746e-06,-6.8185764e-06,-3.667921e-05,5.8084515e-06
2021-09-01,4.6071145e-06,2.463712e-06,5.877595e-06,9.9884564e-05,-1.0396667e-05,-5.6258796e-06,-4.5252797e-05,-2.6670925e-05
2021-10-01,5.134316e-06,3.1810632e-06,3.5094854e-06,8.266825e-05,-8.106341e-06,2.8094219e-06,-3.489881e-05,5.9989725e-05
2021-11-01,1.6456295e-05,5.6528806e-06,-1.5465121e-06,0.000100843914,-9.722535e-06,2.1093656e-06,-4.9556875e-05,0.00013769651
2021-12-01,7.415998e-06,5.4973134e-06,-6.4296546e-06,4.655028e-05,-5.0900344e-06,-6.563132e-07,-4.9738373e-05,9.7879456e-05
2022-01-01,8.309507e-06,2.7688584e-06,-1.173529e-05,4.446829e-05,-1.2469878e-05,-2.5544432e-07,-6.3992426e-05,0.000119302196
2022-02-01,1.0966516e-05,-2.0684602e-06,-6.812006e-06,6.785779e-05,-7.030816e-06,-1.6699123e-06,-3.082669e-05,0.00019548806
2022-03-01,-2.5060872e-06,4.7772483e-06,-1.0586526e-05,5.760486e-05,-3.0140436e-06,-2.7952337e-06,-5.4646007e-05,0.0001066267
2022-04-01,2.6594498e-06,-1.5683181e-06,-3.1078234e-06,9.5404735e-05,-1.8418359e-06,-5.327209e-06,-4.8253547e-05,0.00017198133
2022-05-01,1.2537279e-05,2.22183e-06,-1.5058031e-06,9.674887e-05,-6.249342e-06,-9.836309e-06,-4.390074e-05,0.00013932356
2022-06-01,7.4498894e-06,1.346576e-06,6.9013913e-07,5.6018467e-05,-1.1266406e-05,-7.773218e-06,-4.74877e-05,9.838215e-05
2022-07-01,7.184186e-06,4.4099506e-06,-1.7402417e-06,6.365347e-05,-8.359326e-06,-5.4991324e-06,-3.0967356e-05,-2.1222375e-05
2022-08-01,1.1419772e-05,3.855108e-06,2.6907146e-06,9.1849026e-05,-7.5778516e-06,1.2918754e-06,-4.193143e-05,-4.168917e-05
2022-09-01,8.411102e-06,-1.9590589e-06,2.9095245e-06,6.4935084e-05,-5.6241697e-06,-7.874813e-06,-3.916501e-05,-5.1105926e-05
2022-10-01,5.668124e-06,3.417481e-06,1.0886943e-06,9.283369e-05,-6.539922e-07,-1.7402417e-06,-3.465591e-05,5.0391856e-05
2022-11-01,-8.3373016e-07,3.1830423e-06,-4.3112886e-06,5.9136546e-05,-4.039248e-07,-1.4354664e-06,-5.0160343e-05,0.00012742952
2022-12-01,6.2386025e-06,7.3170377e-06,-5.694499e-06,5.9511654e-05,-6.7963774e-06,1.6655395e-07,-4.8894355e-05,0.00018514915
